record,beat_index,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms,family,method,channel,guide_parameter,selection_ratio
sel117,2,250.0,151074,151088,151097,151085,151095,1,44.0,-8.0,-52.0,26.0,hcrd,hcrd_raw,1,0.0,0.3
sel117,2,250.0,151074,151088,151097,151075,151095,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel117,2,250.0,151074,151088,151097,151075,151096,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel117,2,250.0,151074,151088,151097,151058,151101,1,-64.0,16.0,80.0,40.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel117,2,250.0,151074,151088,151097,151076,151095,1,8.0,-8.0,-16.0,8.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel117,2,250.0,151074,151088,151097,151075,151097,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel117,2,250.0,151074,151088,151097,151065,151103,1,-36.0,24.0,60.0,30.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel117,2,250.0,151074,151088,151097,151053,151116,1,-84.0,76.0,160.0,80.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel117,2,250.0,151074,151088,151097,151079,151098,1,20.0,4.0,-16.0,12.0,derivative,derivative_threshold,1,1.0,0.05
sel117,2,250.0,151074,151088,151097,151080,151098,1,24.0,4.0,-20.0,14.0,derivative,derivative_threshold,1,1.0,0.1
sel117,2,250.0,151074,151088,151097,151081,151093,1,28.0,-16.0,-44.0,22.0,derivative,derivative_threshold,1,1.0,0.2
sel117,2,250.0,151074,151088,151097,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.3
sel117,2,250.0,151074,151088,151097,151077,151100,1,12.0,12.0,0.0,12.0,derivative,derivative_threshold,1,2.0,0.05
sel117,2,250.0,151074,151088,151097,151087,151094,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,1,2.0,0.1
sel117,2,250.0,151074,151088,151097,151087,151094,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,1,2.0,0.2
sel117,2,250.0,151074,151088,151097,151087,151094,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,1,2.0,0.3
sel117,2,250.0,151074,151088,151097,151073,151098,1,-4.0,4.0,8.0,4.0,derivative,derivative_threshold,1,4.0,0.05
sel117,2,250.0,151074,151088,151097,151087,151097,1,52.0,0.0,-52.0,26.0,derivative,derivative_threshold,1,4.0,0.1
sel117,2,250.0,151074,151088,151097,151087,151097,1,52.0,0.0,-52.0,26.0,derivative,derivative_threshold,1,4.0,0.2
sel117,2,250.0,151074,151088,151097,151087,151096,1,52.0,-4.0,-56.0,28.0,derivative,derivative_threshold,1,4.0,0.3
sel117,3,250.0,151358,151374,151381,151353,151383,1,-20.0,8.0,28.0,14.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel117,3,250.0,151358,151374,151381,151362,151382,1,16.0,4.0,-12.0,10.0,hcrd,hcrd_raw,0,0.0,0.1
sel117,3,250.0,151358,151374,151381,151359,151387,1,4.0,24.0,20.0,14.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel117,3,250.0,151358,151374,151381,151359,151393,1,4.0,48.0,44.0,26.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel117,3,250.0,151358,151374,151381,151344,151394,1,-56.0,52.0,108.0,54.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel117,3,250.0,151358,151374,151381,151359,151387,1,4.0,24.0,20.0,14.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel117,3,250.0,151358,151374,151381,151358,151392,1,0.0,44.0,44.0,22.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel117,3,250.0,151358,151374,151381,151339,151400,1,-76.0,76.0,152.0,76.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel117,3,250.0,151358,151374,151381,151339,151393,1,-76.0,48.0,124.0,62.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel117,3,250.0,151358,151374,151381,151362,151379,1,16.0,-8.0,-24.0,12.0,hcrd,hcrd_raw,0,0.0,0.2
sel117,3,250.0,151358,151374,151381,151359,151387,1,4.0,24.0,20.0,14.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel117,3,250.0,151358,151374,151381,151359,151393,1,4.0,48.0,44.0,26.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel117,3,250.0,151358,151374,151381,151344,151384,1,-56.0,12.0,68.0,34.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel117,3,250.0,151358,151374,151381,151359,151387,1,4.0,24.0,20.0,14.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel117,3,250.0,151358,151374,151381,151358,151392,1,0.0,44.0,44.0,22.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel117,3,250.0,151358,151374,151381,151339,151400,1,-76.0,76.0,152.0,76.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel117,3,250.0,151358,151374,151381,151339,151393,1,-76.0,48.0,124.0,62.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel117,3,250.0,151358,151374,151381,,,0,nan,nan,nan,160.0,hcrd,hcrd_raw,0,0.0,0.3
sel117,3,250.0,151358,151374,151381,151359,151379,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel117,3,250.0,151358,151374,151381,151359,151381,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel117,3,250.0,151358,151374,151381,151344,151384,1,-56.0,12.0,68.0,34.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel117,3,250.0,151358,151374,151381,151359,151380,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel117,3,250.0,151358,151374,151381,151358,151392,1,0.0,44.0,44.0,22.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel117,3,250.0,151358,151374,151381,151339,151384,1,-76.0,12.0,88.0,44.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel117,3,250.0,151358,151374,151381,151339,151393,1,-76.0,48.0,124.0,62.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel117,3,250.0,151358,151374,151381,151362,151386,1,16.0,20.0,4.0,18.0,derivative,derivative_threshold,0,1.0,0.05
sel117,3,250.0,151358,151374,151381,151363,151385,1,20.0,16.0,-4.0,18.0,derivative,derivative_threshold,0,1.0,0.1
sel117,3,250.0,151358,151374,151381,151371,151378,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,0,1.0,0.2
sel117,3,250.0,151358,151374,151381,151371,151378,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,0,1.0,0.3
sel117,3,250.0,151358,151374,151381,151361,151387,1,12.0,24.0,12.0,18.0,derivative,derivative_threshold,0,2.0,0.05
sel117,3,250.0,151358,151374,151381,151361,151378,1,12.0,-12.0,-24.0,12.0,derivative,derivative_threshold,0,2.0,0.1
sel117,3,250.0,151358,151374,151381,151371,151378,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,0,2.0,0.2
sel117,3,250.0,151358,151374,151381,151371,151378,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,0,2.0,0.3
sel117,3,250.0,151358,151374,151381,151357,151380,1,-4.0,-4.0,0.0,4.0,derivative,derivative_threshold,0,4.0,0.05
sel117,3,250.0,151358,151374,151381,151358,151380,1,0.0,-4.0,-4.0,2.0,derivative,derivative_threshold,0,4.0,0.1
sel117,3,250.0,151358,151374,151381,151370,151380,1,48.0,-4.0,-52.0,26.0,derivative,derivative_threshold,0,4.0,0.2
sel117,3,250.0,151358,151374,151381,151370,151379,1,48.0,-8.0,-56.0,28.0,derivative,derivative_threshold,0,4.0,0.3
sel117,3,250.0,151358,151374,151381,151361,151382,1,12.0,4.0,-8.0,8.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sel117,3,250.0,151358,151374,151381,151364,151384,1,24.0,12.0,-12.0,18.0,hcrd,hcrd_raw,1,0.0,0.1
sel117,3,250.0,151358,151374,151381,151359,151380,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,1.0,0.1
sel117,3,250.0,151358,151374,151381,151359,151381,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_gaussian,1,2.0,0.1
sel117,3,250.0,151358,151374,151381,151344,151388,1,-56.0,28.0,84.0,42.0,hcrd,hcrd_gaussian,1,4.0,0.1
sel117,3,250.0,151358,151374,151381,151359,151380,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_quadratic,1,1.0,0.1
sel117,3,250.0,151358,151374,151381,151359,151382,1,4.0,4.0,0.0,4.0,hcrd,hcrd_quadratic,1,10.0,0.1
sel117,3,250.0,151358,151374,151381,151341,151390,1,-68.0,36.0,104.0,52.0,hcrd,hcrd_quadratic,1,100.0,0.1
sel117,3,250.0,151358,151374,151381,151339,151413,1,-76.0,128.0,204.0,102.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sel117,3,250.0,151358,151374,151381,151364,151384,1,24.0,12.0,-12.0,18.0,hcrd,hcrd_raw,1,0.0,0.2
sel117,3,250.0,151358,151374,151381,151359,151380,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,1.0,0.2
sel117,3,250.0,151358,151374,151381,151359,151381,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_gaussian,1,2.0,0.2
sel117,3,250.0,151358,151374,151381,151344,151388,1,-56.0,28.0,84.0,42.0,hcrd,hcrd_gaussian,1,4.0,0.2
sel117,3,250.0,151358,151374,151381,151359,151380,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_quadratic,1,1.0,0.2
sel117,3,250.0,151358,151374,151381,151359,151382,1,4.0,4.0,0.0,4.0,hcrd,hcrd_quadratic,1,10.0,0.2
sel117,3,250.0,151358,151374,151381,151341,151390,1,-68.0,36.0,104.0,52.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel117,3,250.0,151358,151374,151381,151339,151413,1,-76.0,128.0,204.0,102.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel117,3,250.0,151358,151374,151381,151364,151380,1,24.0,-4.0,-28.0,14.0,hcrd,hcrd_raw,1,0.0,0.3
sel117,3,250.0,151358,151374,151381,151359,151380,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel117,3,250.0,151358,151374,151381,151359,151381,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel117,3,250.0,151358,151374,151381,151344,151388,1,-56.0,28.0,84.0,42.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel117,3,250.0,151358,151374,151381,151359,151380,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel117,3,250.0,151358,151374,151381,151359,151382,1,4.0,4.0,0.0,4.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel117,3,250.0,151358,151374,151381,151341,151390,1,-68.0,36.0,104.0,52.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel117,3,250.0,151358,151374,151381,151339,151413,1,-76.0,128.0,204.0,102.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel117,3,250.0,151358,151374,151381,151364,151383,1,24.0,8.0,-16.0,16.0,derivative,derivative_threshold,1,1.0,0.05
sel117,3,250.0,151358,151374,151381,151365,151382,1,28.0,4.0,-24.0,16.0,derivative,derivative_threshold,1,1.0,0.1
sel117,3,250.0,151358,151374,151381,151373,151379,1,60.0,-8.0,-68.0,34.0,derivative,derivative_threshold,1,1.0,0.2
sel117,3,250.0,151358,151374,151381,151373,151378,1,60.0,-12.0,-72.0,36.0,derivative,derivative_threshold,1,1.0,0.3
sel117,3,250.0,151358,151374,151381,151362,151380,1,16.0,-4.0,-20.0,10.0,derivative,derivative_threshold,1,2.0,0.05
sel117,3,250.0,151358,151374,151381,151363,151380,1,20.0,-4.0,-24.0,12.0,derivative,derivative_threshold,1,2.0,0.1
sel117,3,250.0,151358,151374,151381,151372,151379,1,56.0,-8.0,-64.0,32.0,derivative,derivative_threshold,1,2.0,0.2
sel117,3,250.0,151358,151374,151381,151373,151379,1,60.0,-8.0,-68.0,34.0,derivative,derivative_threshold,1,2.0,0.3
sel117,3,250.0,151358,151374,151381,151372,151385,1,56.0,16.0,-40.0,36.0,derivative,derivative_threshold,1,4.0,0.05
sel117,3,250.0,151358,151374,151381,151372,151384,1,56.0,12.0,-44.0,34.0,derivative,derivative_threshold,1,4.0,0.1
sel117,3,250.0,151358,151374,151381,151372,151383,1,56.0,8.0,-48.0,32.0,derivative,derivative_threshold,1,4.0,0.2
sel117,3,250.0,151358,151374,151381,151372,151382,1,56.0,4.0,-52.0,30.0,derivative,derivative_threshold,1,4.0,0.3
sel117,4,250.0,151658,151672,151681,151654,151683,1,-16.0,8.0,24.0,12.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel117,4,250.0,151658,151672,151681,151660,151678,1,8.0,-12.0,-20.0,10.0,hcrd,hcrd_raw,0,0.0,0.1
sel117,4,250.0,151658,151672,151681,151659,151686,1,4.0,20.0,16.0,12.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel117,4,250.0,151658,151672,151681,151659,151687,1,4.0,24.0,20.0,14.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel117,4,250.0,151658,151672,151681,151643,151702,1,-60.0,84.0,144.0,72.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel117,4,250.0,151658,151672,151681,151660,151686,1,8.0,20.0,12.0,14.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel117,4,250.0,151658,151672,151681,151658,151687,1,0.0,24.0,24.0,12.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel117,4,250.0,151658,151672,151681,151637,151701,1,-84.0,80.0,164.0,82.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel117,4,250.0,151658,151672,151681,151637,151708,1,-84.0,108.0,192.0,96.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel117,4,250.0,151658,151672,151681,151660,151678,1,8.0,-12.0,-20.0,10.0,hcrd,hcrd_raw,0,0.0,0.2
sel117,4,250.0,151658,151672,151681,151659,151686,1,4.0,20.0,16.0,12.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel117,4,250.0,151658,151672,151681,151659,151687,1,4.0,24.0,20.0,14.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel117,4,250.0,151658,151672,151681,151643,151702,1,-60.0,84.0,144.0,72.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel117,4,250.0,151658,151672,151681,151660,151686,1,8.0,20.0,12.0,14.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel117,4,250.0,151658,151672,151681,151658,151687,1,0.0,24.0,24.0,12.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel117,4,250.0,151658,151672,151681,151637,151701,1,-84.0,80.0,164.0,82.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel117,4,250.0,151658,151672,151681,151637,151690,1,-84.0,36.0,120.0,60.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel117,4,250.0,151658,151672,151681,151660,151673,1,8.0,-32.0,-40.0,20.0,hcrd,hcrd_raw,0,0.0,0.3
sel117,4,250.0,151658,151672,151681,151659,151679,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel117,4,250.0,151658,151672,151681,151659,151680,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel117,4,250.0,151658,151672,151681,151643,151702,1,-60.0,84.0,144.0,72.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel117,4,250.0,151658,151672,151681,151660,151679,1,8.0,-8.0,-16.0,8.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel117,4,250.0,151658,151672,151681,151658,151680,1,0.0,-4.0,-4.0,2.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel117,4,250.0,151658,151672,151681,151637,151701,1,-84.0,80.0,164.0,82.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel117,4,250.0,151658,151672,151681,151637,151690,1,-84.0,36.0,120.0,60.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel117,4,250.0,151658,151672,151681,151661,151685,1,12.0,16.0,4.0,14.0,derivative,derivative_threshold,0,1.0,0.05
sel117,4,250.0,151658,151672,151681,151662,151684,1,16.0,12.0,-4.0,14.0,derivative,derivative_threshold,0,1.0,0.1
sel117,4,250.0,151658,151672,151681,151669,151677,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,0,1.0,0.2
sel117,4,250.0,151658,151672,151681,151670,151677,1,48.0,-16.0,-64.0,32.0,derivative,derivative_threshold,0,1.0,0.3
sel117,4,250.0,151658,151672,151681,151669,151686,1,44.0,20.0,-24.0,32.0,derivative,derivative_threshold,0,2.0,0.05
sel117,4,250.0,151658,151672,151681,151669,151677,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.1
sel117,4,250.0,151658,151672,151681,151669,151677,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.2
sel117,4,250.0,151658,151672,151681,151669,151677,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.3
sel117,4,250.0,151658,151672,151681,151655,151679,1,-12.0,-8.0,4.0,10.0,derivative,derivative_threshold,0,4.0,0.05
sel117,4,250.0,151658,151672,151681,151668,151679,1,40.0,-8.0,-48.0,24.0,derivative,derivative_threshold,0,4.0,0.1
sel117,4,250.0,151658,151672,151681,151669,151678,1,44.0,-12.0,-56.0,28.0,derivative,derivative_threshold,0,4.0,0.2
sel117,4,250.0,151658,151672,151681,151669,151678,1,44.0,-12.0,-56.0,28.0,derivative,derivative_threshold,0,4.0,0.3
sel117,4,250.0,151658,151672,151681,151653,151681,1,-20.0,0.0,20.0,10.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sel117,4,250.0,151658,151672,151681,151663,151682,1,20.0,4.0,-16.0,12.0,hcrd,hcrd_raw,1,0.0,0.1
sel117,4,250.0,151658,151672,151681,151659,151685,1,4.0,16.0,12.0,10.0,hcrd,hcrd_gaussian,1,1.0,0.1
sel117,4,250.0,151658,151672,151681,151659,151680,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,2.0,0.1
sel117,4,250.0,151658,151672,151681,151642,151686,1,-64.0,20.0,84.0,42.0,hcrd,hcrd_gaussian,1,4.0,0.1
sel117,4,250.0,151658,151672,151681,151660,151684,1,8.0,12.0,4.0,10.0,hcrd,hcrd_quadratic,1,1.0,0.1
sel117,4,250.0,151658,151672,151681,151659,151681,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_quadratic,1,10.0,0.1
sel117,4,250.0,151658,151672,151681,151649,151688,1,-36.0,28.0,64.0,32.0,hcrd,hcrd_quadratic,1,100.0,0.1
sel117,4,250.0,151658,151672,151681,151637,151717,1,-84.0,144.0,228.0,114.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sel117,4,250.0,151658,151672,151681,151663,151679,1,20.0,-8.0,-28.0,14.0,hcrd,hcrd_raw,1,0.0,0.2
sel117,4,250.0,151658,151672,151681,151659,151679,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.2
sel117,4,250.0,151658,151672,151681,151659,151680,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,2.0,0.2
sel117,4,250.0,151658,151672,151681,151642,151686,1,-64.0,20.0,84.0,42.0,hcrd,hcrd_gaussian,1,4.0,0.2
sel117,4,250.0,151658,151672,151681,151660,151679,1,8.0,-8.0,-16.0,8.0,hcrd,hcrd_quadratic,1,1.0,0.2
sel117,4,250.0,151658,151672,151681,151659,151681,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_quadratic,1,10.0,0.2
sel117,4,250.0,151658,151672,151681,151649,151688,1,-36.0,28.0,64.0,32.0,hcrd,hcrd_quadratic,1,100.0,0.2
sel117,4,250.0,151658,151672,151681,151637,151717,1,-84.0,144.0,228.0,114.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sel117,4,250.0,151658,151672,151681,,,0,nan,nan,nan,160.0,hcrd,hcrd_raw,1,0.0,0.3
sel117,4,250.0,151658,151672,151681,151659,151679,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.3
sel117,4,250.0,151658,151672,151681,151659,151680,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,2.0,0.3
sel117,4,250.0,151658,151672,151681,151642,151686,1,-64.0,20.0,84.0,42.0,hcrd,hcrd_gaussian,1,4.0,0.3
sel117,4,250.0,151658,151672,151681,151660,151679,1,8.0,-8.0,-16.0,8.0,hcrd,hcrd_quadratic,1,1.0,0.3
sel117,4,250.0,151658,151672,151681,151659,151681,1,4.0,0.0,-4.0,2.0,hcrd,hcrd_quadratic,1,10.0,0.3
sel117,4,250.0,151658,151672,151681,151649,151688,1,-36.0,28.0,64.0,32.0,hcrd,hcrd_quadratic,1,100.0,0.3
sel117,4,250.0,151658,151672,151681,151637,151717,1,-84.0,144.0,228.0,114.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sel117,4,250.0,151658,151672,151681,151662,151682,1,16.0,4.0,-12.0,10.0,derivative,derivative_threshold,1,1.0,0.05
sel117,4,250.0,151658,151672,151681,151663,151681,1,20.0,0.0,-20.0,10.0,derivative,derivative_threshold,1,1.0,0.1
sel117,4,250.0,151658,151672,151681,151671,151678,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,1,1.0,0.2
sel117,4,250.0,151658,151672,151681,151671,151677,1,52.0,-16.0,-68.0,34.0,derivative,derivative_threshold,1,1.0,0.3
sel117,4,250.0,151658,151672,151681,151671,151683,1,52.0,8.0,-44.0,30.0,derivative,derivative_threshold,1,2.0,0.05
sel117,4,250.0,151658,151672,151681,151671,151679,1,52.0,-8.0,-60.0,30.0,derivative,derivative_threshold,1,2.0,0.1
sel117,4,250.0,151658,151672,151681,151671,151678,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,1,2.0,0.2
sel117,4,250.0,151658,151672,151681,151671,151678,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,1,2.0,0.3
sel117,4,250.0,151658,151672,151681,151656,151683,1,-8.0,8.0,16.0,8.0,derivative,derivative_threshold,1,4.0,0.05
sel117,4,250.0,151658,151672,151681,151671,151682,1,52.0,4.0,-48.0,28.0,derivative,derivative_threshold,1,4.0,0.1
sel117,4,250.0,151658,151672,151681,151671,151681,1,52.0,0.0,-52.0,26.0,derivative,derivative_threshold,1,4.0,0.2
sel117,4,250.0,151658,151672,151681,151671,151681,1,52.0,0.0,-52.0,26.0,derivative,derivative_threshold,1,4.0,0.3
sel117,5,250.0,151953,151961,151971,151945,151971,1,-32.0,0.0,32.0,16.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sel117,5,250.0,151953,151961,151971,151951,151971,1,-8.0,0.0,8.0,4.0,hcrd,hcrd_raw,0,0.0,0.1
sel117,5,250.0,151953,151961,151971,151950,151976,1,-12.0,20.0,32.0,16.0,hcrd,hcrd_gaussian,0,1.0,0.1
sel117,5,250.0,151953,151961,151971,151943,151976,1,-40.0,20.0,60.0,30.0,hcrd,hcrd_gaussian,0,2.0,0.1
sel117,5,250.0,151953,151961,151971,151933,151984,1,-80.0,52.0,132.0,66.0,hcrd,hcrd_gaussian,0,4.0,0.1
sel117,5,250.0,151953,151961,151971,151950,151976,1,-12.0,20.0,32.0,16.0,hcrd,hcrd_quadratic,0,1.0,0.1
sel117,5,250.0,151953,151961,151971,151943,151977,1,-40.0,24.0,64.0,32.0,hcrd,hcrd_quadratic,0,10.0,0.1
sel117,5,250.0,151953,151961,151971,151926,151985,1,-108.0,56.0,164.0,82.0,hcrd,hcrd_quadratic,0,100.0,0.1
sel117,5,250.0,151953,151961,151971,151926,152003,1,-108.0,128.0,236.0,118.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sel117,5,250.0,151953,151961,151971,151951,151966,1,-8.0,-20.0,-12.0,14.0,hcrd,hcrd_raw,0,0.0,0.2
sel117,5,250.0,151953,151961,151971,151950,151976,1,-12.0,20.0,32.0,16.0,hcrd,hcrd_gaussian,0,1.0,0.2
sel117,5,250.0,151953,151961,151971,151943,151968,1,-40.0,-12.0,28.0,26.0,hcrd,hcrd_gaussian,0,2.0,0.2
sel117,5,250.0,151953,151961,151971,151933,151984,1,-80.0,52.0,132.0,66.0,hcrd,hcrd_gaussian,0,4.0,0.2
sel117,5,250.0,151953,151961,151971,151950,151976,1,-12.0,20.0,32.0,16.0,hcrd,hcrd_quadratic,0,1.0,0.2
sel117,5,250.0,151953,151961,151971,151943,151977,1,-40.0,24.0,64.0,32.0,hcrd,hcrd_quadratic,0,10.0,0.2
sel117,5,250.0,151953,151961,151971,151926,151985,1,-108.0,56.0,164.0,82.0,hcrd,hcrd_quadratic,0,100.0,0.2
sel117,5,250.0,151953,151961,151971,151926,151979,1,-108.0,32.0,140.0,70.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sel117,5,250.0,151953,151961,151971,151956,151966,1,12.0,-20.0,-32.0,16.0,hcrd,hcrd_raw,0,0.0,0.3
sel117,5,250.0,151953,151961,151971,151950,151967,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_gaussian,0,1.0,0.3
sel117,5,250.0,151953,151961,151971,151943,151968,1,-40.0,-12.0,28.0,26.0,hcrd,hcrd_gaussian,0,2.0,0.3
sel117,5,250.0,151953,151961,151971,151933,151971,1,-80.0,0.0,80.0,40.0,hcrd,hcrd_gaussian,0,4.0,0.3
sel117,5,250.0,151953,151961,151971,151950,151967,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_quadratic,0,1.0,0.3
sel117,5,250.0,151953,151961,151971,151943,151968,1,-40.0,-12.0,28.0,26.0,hcrd,hcrd_quadratic,0,10.0,0.3
sel117,5,250.0,151953,151961,151971,151926,151971,1,-108.0,0.0,108.0,54.0,hcrd,hcrd_quadratic,0,100.0,0.3
sel117,5,250.0,151953,151961,151971,151926,151979,1,-108.0,32.0,140.0,70.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sel117,5,250.0,151953,151961,151971,151951,151974,1,-8.0,12.0,20.0,10.0,derivative,derivative_threshold,0,1.0,0.05
sel117,5,250.0,151953,151961,151971,151952,151965,1,-4.0,-24.0,-20.0,14.0,derivative,derivative_threshold,0,1.0,0.1
sel117,5,250.0,151953,151961,151971,151958,151965,1,20.0,-24.0,-44.0,22.0,derivative,derivative_threshold,0,1.0,0.2
sel117,5,250.0,151953,151961,151971,151959,151965,1,24.0,-24.0,-48.0,24.0,derivative,derivative_threshold,0,1.0,0.3
sel117,5,250.0,151953,151961,151971,151958,151974,1,20.0,12.0,-8.0,16.0,derivative,derivative_threshold,0,2.0,0.05
sel117,5,250.0,151953,151961,151971,151958,151973,1,20.0,8.0,-12.0,14.0,derivative,derivative_threshold,0,2.0,0.1
sel117,5,250.0,151953,151961,151971,151958,151965,1,20.0,-24.0,-44.0,22.0,derivative,derivative_threshold,0,2.0,0.2
sel117,5,250.0,151953,151961,151971,151958,151965,1,20.0,-24.0,-44.0,22.0,derivative,derivative_threshold,0,2.0,0.3
sel117,5,250.0,151953,151961,151971,151944,151983,1,-36.0,48.0,84.0,42.0,derivative,derivative_threshold,0,4.0,0.05
sel117,5,250.0,151953,151961,151971,151957,151967,1,16.0,-16.0,-32.0,16.0,derivative,derivative_threshold,0,4.0,0.1
sel117,5,250.0,151953,151961,151971,151957,151967,1,16.0,-16.0,-32.0,16.0,derivative,derivative_threshold,0,4.0,0.2
