record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel14157,13,derivative_threshold,250.0,153365,153380,153397,153363,153389,1,-8.0,-32.0,-24.0,20.0
sel14157,13,official_pu0,250.0,153365,153380,153397,153360,153395,1,-20.0,-8.0,12.0,14.0
sel14157,13,official_pu1,250.0,153365,153380,153397,153363,153396,1,-8.0,-4.0,4.0,6.0
sel14157,14,hcrd_quadratic,250.0,153567,153586,153603,153567,153599,1,0.0,-16.0,-16.0,8.0
sel14157,14,hcrd_gaussian,250.0,153567,153586,153603,153567,153599,1,0.0,-16.0,-16.0,8.0
sel14157,14,hcrd_raw,250.0,153567,153586,153603,153575,153597,1,32.0,-24.0,-56.0,28.0
sel14157,14,derivative_threshold,250.0,153567,153586,153603,153569,153595,1,8.0,-32.0,-40.0,20.0
sel14157,14,official_pu0,250.0,153567,153586,153603,153569,153602,1,8.0,-4.0,-12.0,6.0
sel14157,14,official_pu1,250.0,153567,153586,153603,153570,153602,1,12.0,-4.0,-16.0,8.0
sel14157,15,hcrd_quadratic,250.0,153773,153793,153810,153774,153806,1,4.0,-16.0,-20.0,10.0
sel14157,15,hcrd_gaussian,250.0,153773,153793,153810,153773,153807,1,0.0,-12.0,-12.0,6.0
sel14157,15,hcrd_raw,250.0,153773,153793,153810,153782,153804,1,36.0,-24.0,-60.0,30.0
sel14157,15,derivative_threshold,250.0,153773,153793,153810,153789,153803,1,64.0,-28.0,-92.0,46.0
sel14157,15,official_pu0,250.0,153773,153793,153810,153776,153810,1,12.0,0.0,-12.0,6.0
sel14157,15,official_pu1,250.0,153773,153793,153810,153778,153809,1,20.0,-4.0,-24.0,12.0
sel14157,16,hcrd_quadratic,250.0,153987,154002,154020,153983,154014,1,-16.0,-24.0,-8.0,20.0
sel14157,16,hcrd_gaussian,250.0,153987,154002,154020,153974,154015,1,-52.0,-20.0,32.0,36.0
sel14157,16,hcrd_raw,250.0,153987,154002,154020,153991,154005,1,16.0,-60.0,-76.0,38.0
sel14157,16,derivative_threshold,250.0,153987,154002,154020,153985,154011,1,-8.0,-36.0,-28.0,22.0
sel14157,16,official_pu0,250.0,153987,154002,154020,153980,154018,1,-28.0,-8.0,20.0,18.0
sel14157,16,official_pu1,250.0,153987,154002,154020,153991,154018,1,16.0,-8.0,-24.0,12.0
sel14157,17,hcrd_quadratic,250.0,154194,154209,154227,154191,154222,1,-12.0,-20.0,-8.0,16.0
sel14157,17,hcrd_gaussian,250.0,154194,154209,154227,154191,154222,1,-12.0,-20.0,-8.0,16.0
sel14157,17,hcrd_raw,250.0,154194,154209,154227,154198,154220,1,16.0,-28.0,-44.0,22.0
sel14157,17,derivative_threshold,250.0,154194,154209,154227,154193,154218,1,-4.0,-36.0,-32.0,20.0
sel14157,17,official_pu0,250.0,154194,154209,154227,154192,154225,1,-8.0,-8.0,0.0,8.0
sel14157,17,official_pu1,250.0,154194,154209,154227,154198,154225,1,16.0,-8.0,-24.0,12.0
sel14157,18,hcrd_quadratic,250.0,154399,154417,154435,154396,154430,1,-12.0,-20.0,-8.0,16.0
sel14157,18,hcrd_gaussian,250.0,154399,154417,154435,154396,154430,1,-12.0,-20.0,-8.0,16.0
sel14157,18,hcrd_raw,250.0,154399,154417,154435,154406,154419,1,28.0,-64.0,-92.0,46.0
sel14157,18,derivative_threshold,250.0,154399,154417,154435,154400,154426,1,4.0,-36.0,-40.0,20.0
sel14157,18,official_pu0,250.0,154399,154417,154435,154399,154434,1,0.0,-4.0,-4.0,2.0
sel14157,18,official_pu1,250.0,154399,154417,154435,154401,154434,1,8.0,-4.0,-12.0,6.0
sel14157,19,hcrd_quadratic,250.0,154603,154626,154641,154607,154639,1,16.0,-8.0,-24.0,12.0
sel14157,19,hcrd_gaussian,250.0,154603,154626,154641,154607,154639,1,16.0,-8.0,-24.0,12.0
sel14157,19,hcrd_raw,250.0,154603,154626,154641,154614,154638,1,44.0,-12.0,-56.0,28.0
sel14157,19,derivative_threshold,250.0,154603,154626,154641,154609,154635,1,24.0,-24.0,-48.0,24.0
sel14157,19,official_pu0,250.0,154603,154626,154641,154601,154642,1,-8.0,4.0,12.0,6.0
sel14157,19,official_pu1,250.0,154603,154626,154641,154610,154642,1,28.0,4.0,-24.0,16.0
sel14157,20,hcrd_quadratic,250.0,154819,154835,154848,154816,154848,1,-12.0,0.0,12.0,6.0
sel14157,20,hcrd_gaussian,250.0,154819,154835,154848,154815,154848,1,-16.0,0.0,16.0,8.0
sel14157,20,hcrd_raw,250.0,154819,154835,154848,154823,154837,1,16.0,-44.0,-60.0,30.0
sel14157,20,derivative_threshold,250.0,154819,154835,154848,154818,154844,1,-4.0,-16.0,-12.0,10.0
sel14157,20,official_pu0,250.0,154819,154835,154848,154817,154850,1,-8.0,8.0,16.0,8.0
sel14157,20,official_pu1,250.0,154819,154835,154848,154824,154851,1,20.0,12.0,-8.0,16.0
sel14157,21,hcrd_quadratic,250.0,155025,155044,155060,155025,155057,1,0.0,-12.0,-12.0,6.0
sel14157,21,hcrd_gaussian,250.0,155025,155044,155060,155024,155057,1,-4.0,-12.0,-8.0,8.0
sel14157,21,hcrd_raw,250.0,155025,155044,155060,155032,155056,1,28.0,-16.0,-44.0,22.0
sel14157,21,derivative_threshold,250.0,155025,155044,155060,155039,155053,1,56.0,-28.0,-84.0,42.0
sel14157,21,official_pu0,250.0,155025,155044,155060,155026,155060,1,4.0,0.0,-4.0,2.0
sel14157,21,official_pu1,250.0,155025,155044,155060,155027,155060,1,8.0,0.0,-8.0,4.0
sel14157,22,hcrd_quadratic,250.0,155236,155252,155269,155234,155264,1,-8.0,-20.0,-12.0,14.0
sel14157,22,hcrd_gaussian,250.0,155236,155252,155269,155233,155265,1,-12.0,-16.0,-4.0,14.0
sel14157,22,hcrd_raw,250.0,155236,155252,155269,155241,155253,1,20.0,-64.0,-84.0,42.0
sel14157,22,derivative_threshold,250.0,155236,155252,155269,155235,155260,1,-4.0,-36.0,-32.0,20.0
sel14157,22,official_pu0,250.0,155236,155252,155269,155235,155268,1,-4.0,-4.0,0.0,4.0
sel14157,22,official_pu1,250.0,155236,155252,155269,155241,155268,1,20.0,-4.0,-24.0,12.0
sel14157,23,hcrd_quadratic,250.0,155443,155459,155476,155439,155472,1,-16.0,-16.0,0.0,16.0
sel14157,23,hcrd_gaussian,250.0,155443,155459,155476,155436,155473,1,-28.0,-12.0,16.0,20.0
sel14157,23,hcrd_raw,250.0,155443,155459,155476,155448,155460,1,20.0,-64.0,-84.0,42.0
sel14157,23,derivative_threshold,250.0,155443,155459,155476,155441,155468,1,-8.0,-32.0,-24.0,20.0
sel14157,23,official_pu0,250.0,155443,155459,155476,155439,155476,1,-16.0,0.0,16.0,8.0
sel14157,23,official_pu1,250.0,155443,155459,155476,155443,155475,1,0.0,-4.0,-4.0,2.0
sel14157,24,hcrd_quadratic,250.0,155655,155669,155685,155650,155681,1,-20.0,-16.0,4.0,18.0
sel14157,24,hcrd_gaussian,250.0,155655,155669,155685,155651,155681,1,-16.0,-16.0,0.0,16.0
sel14157,24,hcrd_raw,250.0,155655,155669,155685,155657,155679,1,8.0,-24.0,-32.0,16.0
sel14157,24,derivative_threshold,250.0,155655,155669,155685,155652,155677,1,-12.0,-32.0,-20.0,22.0
sel14157,24,official_pu0,250.0,155655,155669,155685,155651,155684,1,-16.0,-4.0,12.0,10.0
sel14157,24,official_pu1,250.0,155655,155669,155685,155658,155684,1,12.0,-4.0,-16.0,8.0
sel14157,25,hcrd_quadratic,250.0,156491,156507,156522,156486,156518,1,-20.0,-16.0,4.0,18.0
sel14157,25,hcrd_gaussian,250.0,156491,156507,156522,156482,156518,1,-36.0,-16.0,20.0,26.0
sel14157,25,hcrd_raw,250.0,156491,156507,156522,,,0,nan,nan,nan,160.0
sel14157,25,derivative_threshold,250.0,156491,156507,156522,156488,156514,1,-12.0,-32.0,-20.0,22.0
sel14157,25,official_pu0,250.0,156491,156507,156522,156483,156521,1,-32.0,-4.0,28.0,18.0
sel14157,25,official_pu1,250.0,156491,156507,156522,156495,156521,1,16.0,-4.0,-20.0,10.0
sel14157,26,hcrd_quadratic,250.0,156701,156715,156732,156694,156729,1,-28.0,-12.0,16.0,20.0
sel14157,26,hcrd_gaussian,250.0,156701,156715,156732,156693,156729,1,-32.0,-12.0,20.0,22.0
sel14157,26,hcrd_raw,250.0,156701,156715,156732,156704,156726,1,12.0,-24.0,-36.0,18.0
sel14157,26,derivative_threshold,250.0,156701,156715,156732,156698,156725,1,-12.0,-28.0,-16.0,20.0
sel14157,26,official_pu0,250.0,156701,156715,156732,156697,156732,1,-16.0,0.0,16.0,8.0
sel14157,26,official_pu1,250.0,156701,156715,156732,156699,156731,1,-8.0,-4.0,4.0,6.0
sel14157,27,hcrd_quadratic,250.0,156908,156927,156942,156907,156939,1,-4.0,-12.0,-8.0,8.0
sel14157,27,hcrd_gaussian,250.0,156908,156927,156942,156906,156939,1,-8.0,-12.0,-4.0,10.0
sel14157,27,hcrd_raw,250.0,156908,156927,156942,,,0,nan,nan,nan,160.0
sel14157,27,derivative_threshold,250.0,156908,156927,156942,156909,156935,1,4.0,-28.0,-32.0,16.0
sel14157,27,official_pu0,250.0,156908,156927,156942,156908,156942,1,0.0,0.0,0.0,0.0
sel14157,27,official_pu1,250.0,156908,156927,156942,156915,156942,1,28.0,0.0,-28.0,14.0
sel14157,28,hcrd_quadratic,250.0,157120,157136,157154,157112,157149,1,-32.0,-20.0,12.0,26.0
sel14157,28,hcrd_gaussian,250.0,157120,157136,157154,157111,157149,1,-36.0,-20.0,16.0,28.0
sel14157,28,hcrd_raw,250.0,157120,157136,157154,157125,157138,1,20.0,-64.0,-84.0,42.0
sel14157,28,derivative_threshold,250.0,157120,157136,157154,157119,157145,1,-4.0,-36.0,-32.0,20.0
sel14157,28,official_pu0,250.0,157120,157136,157154,157116,157153,1,-16.0,-4.0,12.0,10.0
sel14157,28,official_pu1,250.0,157120,157136,157154,157125,157153,1,20.0,-4.0,-24.0,12.0
sel14157,29,hcrd_quadratic,250.0,157327,157349,157364,157329,157361,1,8.0,-12.0,-20.0,10.0
sel14157,29,hcrd_gaussian,250.0,157327,157349,157364,157329,157361,1,8.0,-12.0,-20.0,10.0
sel14157,29,hcrd_raw,250.0,157327,157349,157364,157337,157359,1,40.0,-20.0,-60.0,30.0
sel14157,29,derivative_threshold,250.0,157327,157349,157364,157331,157357,1,16.0,-28.0,-44.0,22.0
sel14157,29,official_pu0,250.0,157327,157349,157364,157330,157364,1,12.0,0.0,-12.0,6.0
sel14157,29,official_pu1,250.0,157327,157349,157364,157337,157364,1,40.0,0.0,-40.0,20.0
sel231,0,hcrd_quadratic,250.0,150365,150382,150399,150366,150402,1,4.0,12.0,8.0,8.0
sel231,0,hcrd_gaussian,250.0,150365,150382,150399,150367,150391,1,8.0,-32.0,-40.0,20.0
sel231,0,hcrd_raw,250.0,150365,150382,150399,150377,150397,1,48.0,-8.0,-56.0,28.0
sel231,0,derivative_threshold,250.0,150365,150382,150399,150368,150387,1,12.0,-48.0,-60.0,30.0
sel231,0,official_pu0,250.0,150365,150382,150399,150364,150396,1,-4.0,-12.0,-8.0,8.0
sel231,0,official_pu1,250.0,150365,150382,150399,150361,150395,1,-16.0,-16.0,0.0,16.0
sel231,1,hcrd_quadratic,250.0,150600,150614,150625,150600,150635,1,0.0,40.0,40.0,20.0
sel231,1,hcrd_gaussian,250.0,150600,150614,150625,150601,150625,1,4.0,0.0,-4.0,2.0
sel231,1,hcrd_raw,250.0,150600,150614,150625,150600,150631,1,0.0,24.0,24.0,12.0
sel231,1,derivative_threshold,250.0,150600,150614,150625,150599,150621,1,-4.0,-16.0,-12.0,10.0
sel231,1,official_pu0,250.0,150600,150614,150625,150599,150628,1,-4.0,12.0,16.0,8.0
sel231,1,official_pu1,250.0,150600,150614,150625,150596,150628,1,-16.0,12.0,28.0,14.0
sel231,2,hcrd_quadratic,250.0,150834,150847,150862,150833,150868,1,-4.0,24.0,28.0,14.0
sel231,2,hcrd_gaussian,250.0,150834,150847,150862,150834,150858,1,0.0,-16.0,-16.0,8.0
sel231,2,hcrd_raw,250.0,150834,150847,150862,150833,150863,1,-4.0,4.0,8.0,4.0
sel231,2,derivative_threshold,250.0,150834,150847,150862,150835,150854,1,4.0,-32.0,-36.0,18.0
sel231,2,official_pu0,250.0,150834,150847,150862,150832,150861,1,-8.0,-4.0,4.0,6.0
sel231,2,official_pu1,250.0,150834,150847,150862,150829,150862,1,-20.0,0.0,20.0,10.0
sel231,3,hcrd_quadratic,250.0,151065,151078,151093,151063,151102,1,-8.0,36.0,44.0,22.0
sel231,3,hcrd_gaussian,250.0,151065,151078,151093,151064,151089,1,-4.0,-16.0,-12.0,10.0
sel231,3,hcrd_raw,250.0,151065,151078,151093,151074,151087,1,36.0,-24.0,-60.0,30.0
sel231,3,derivative_threshold,250.0,151065,151078,151093,151066,151085,1,4.0,-32.0,-36.0,18.0
sel231,3,official_pu0,250.0,151065,151078,151093,151065,151093,1,0.0,0.0,0.0,0.0
sel231,3,official_pu1,250.0,151065,151078,151093,151059,151093,1,-24.0,0.0,24.0,12.0
sel231,4,hcrd_quadratic,250.0,151292,151305,151319,151290,151327,1,-8.0,32.0,40.0,20.0
sel231,4,hcrd_gaussian,250.0,151292,151305,151319,151291,151315,1,-4.0,-16.0,-12.0,10.0
sel231,4,hcrd_raw,250.0,151292,151305,151319,151301,151322,1,36.0,12.0,-24.0,24.0
sel231,4,derivative_threshold,250.0,151292,151305,151319,151289,151323,1,-12.0,16.0,28.0,14.0
sel231,4,official_pu0,250.0,151292,151305,151319,151289,151319,1,-12.0,0.0,12.0,6.0
sel231,4,official_pu1,250.0,151292,151305,151319,151286,151319,1,-24.0,0.0,24.0,12.0
sel231,5,hcrd_quadratic,250.0,151542,151556,151572,151542,151577,1,0.0,20.0,20.0,10.0
sel231,5,hcrd_gaussian,250.0,151542,151556,151572,151542,151567,1,0.0,-20.0,-20.0,10.0
sel231,5,hcrd_raw,250.0,151542,151556,151572,151542,151572,1,0.0,0.0,0.0,0.0
sel231,5,derivative_threshold,250.0,151542,151556,151572,151544,151563,1,8.0,-36.0,-44.0,22.0
sel231,5,official_pu0,250.0,151542,151556,151572,151540,151571,1,-8.0,-4.0,4.0,6.0
sel231,5,official_pu1,250.0,151542,151556,151572,151537,151571,1,-20.0,-4.0,16.0,12.0
sel231,6,hcrd_quadratic,250.0,151790,151800,151826,151785,151812,1,-20.0,-56.0,-36.0,38.0
sel231,6,hcrd_gaussian,250.0,151790,151800,151826,151786,151812,1,-16.0,-56.0,-40.0,36.0
sel231,6,hcrd_raw,250.0,151790,151800,151826,151797,151816,1,28.0,-40.0,-68.0,34.0
sel231,6,derivative_threshold,250.0,151790,151800,151826,151788,151807,1,-8.0,-76.0,-68.0,42.0
sel231,6,official_pu0,250.0,151790,151800,151826,151788,151815,1,-8.0,-44.0,-36.0,26.0
sel231,6,official_pu1,250.0,151790,151800,151826,151781,151816,1,-36.0,-40.0,-4.0,38.0
sel231,7,hcrd_quadratic,250.0,152023,152037,152051,152023,152060,1,0.0,36.0,36.0,18.0
sel231,7,hcrd_gaussian,250.0,152023,152037,152051,152024,152048,1,4.0,-12.0,-16.0,8.0
sel231,7,hcrd_raw,250.0,152023,152037,152051,152034,152047,1,44.0,-16.0,-60.0,30.0
sel231,7,derivative_threshold,250.0,152023,152037,152051,152025,152056,1,8.0,20.0,12.0,14.0
sel231,7,official_pu0,250.0,152023,152037,152051,152022,152052,1,-4.0,4.0,8.0,4.0
sel231,7,official_pu1,250.0,152023,152037,152051,152019,152052,1,-16.0,4.0,20.0,10.0
sel231,8,hcrd_quadratic,250.0,152267,152280,152297,152265,152303,1,-8.0,24.0,32.0,16.0
sel231,8,hcrd_gaussian,250.0,152267,152280,152297,152266,152291,1,-4.0,-24.0,-20.0,14.0
sel231,8,hcrd_raw,250.0,152267,152280,152297,152276,152295,1,36.0,-8.0,-44.0,22.0
sel231,8,derivative_threshold,250.0,152267,152280,152297,152275,152287,1,32.0,-40.0,-72.0,36.0
sel231,8,official_pu0,250.0,152267,152280,152297,152264,152294,1,-12.0,-12.0,0.0,12.0
sel231,8,official_pu1,250.0,152267,152280,152297,152261,152295,1,-24.0,-8.0,16.0,16.0
sel231,9,hcrd_quadratic,250.0,152510,152522,152536,152508,152543,1,-8.0,28.0,36.0,18.0
sel231,9,hcrd_gaussian,250.0,152510,152522,152536,152509,152533,1,-4.0,-12.0,-8.0,8.0
sel231,9,hcrd_raw,250.0,152510,152522,152536,152510,152538,1,0.0,8.0,8.0,4.0
sel231,9,derivative_threshold,250.0,152510,152522,152536,152511,152529,1,4.0,-28.0,-32.0,16.0
sel231,9,official_pu0,250.0,152510,152522,152536,152510,152536,1,0.0,0.0,0.0,0.0
sel231,9,official_pu1,250.0,152510,152522,152536,152504,152537,1,-24.0,4.0,28.0,14.0
sel231,10,hcrd_quadratic,250.0,152742,152754,152770,152740,152778,1,-8.0,32.0,40.0,20.0
sel231,10,hcrd_gaussian,250.0,152742,152754,152770,,,0,nan,nan,nan,160.0
sel231,10,hcrd_raw,250.0,152742,152754,152770,152751,152765,1,36.0,-20.0,-56.0,28.0
sel231,10,derivative_threshold,250.0,152742,152754,152770,152742,152763,1,0.0,-28.0,-28.0,14.0
sel231,10,official_pu0,250.0,152742,152754,152770,152738,152771,1,-16.0,4.0,20.0,10.0
sel231,10,official_pu1,250.0,152742,152754,152770,152736,152771,1,-24.0,4.0,28.0,14.0
sel231,11,hcrd_quadratic,250.0,152987,152998,153012,152983,153019,1,-16.0,28.0,44.0,22.0
sel231,11,hcrd_gaussian,250.0,152987,152998,153012,152984,153008,1,-12.0,-16.0,-4.0,14.0
sel231,11,hcrd_raw,250.0,152987,152998,153012,152983,153013,1,-16.0,4.0,20.0,10.0
sel231,11,derivative_threshold,250.0,152987,152998,153012,152993,153016,1,24.0,16.0,-8.0,20.0
sel231,11,official_pu0,250.0,152987,152998,153012,152982,153011,1,-20.0,-4.0,16.0,12.0
sel231,11,official_pu1,250.0,152987,152998,153012,152979,153011,1,-32.0,-4.0,28.0,18.0
sel231,12,hcrd_quadratic,250.0,153221,153235,153250,153221,153260,1,0.0,40.0,40.0,20.0
sel231,12,hcrd_gaussian,250.0,153221,153235,153250,153221,153247,1,0.0,-12.0,-12.0,6.0
sel231,12,hcrd_raw,250.0,153221,153235,153250,153232,153250,1,44.0,0.0,-44.0,22.0
sel231,12,derivative_threshold,250.0,153221,153235,153250,153223,153243,1,8.0,-28.0,-36.0,18.0
sel231,12,official_pu0,250.0,153221,153235,153250,153219,153251,1,-8.0,4.0,12.0,6.0
sel231,12,official_pu1,250.0,153221,153235,153250,153216,153252,1,-20.0,8.0,28.0,14.0
sel231,13,hcrd_quadratic,250.0,153450,153465,153480,153450,153487,1,0.0,28.0,28.0,14.0
sel231,13,hcrd_gaussian,250.0,153450,153465,153480,153451,153476,1,4.0,-16.0,-20.0,10.0
sel231,13,hcrd_raw,250.0,153450,153465,153480,153461,153481,1,44.0,4.0,-40.0,24.0
sel231,13,derivative_threshold,250.0,153450,153465,153480,153449,153472,1,-4.0,-32.0,-28.0,18.0
sel231,13,official_pu0,250.0,153450,153465,153480,153449,153480,1,-4.0,0.0,4.0,2.0
sel231,13,official_pu1,250.0,153450,153465,153480,153446,153479,1,-16.0,-4.0,12.0,10.0
sel231,14,hcrd_quadratic,250.0,153674,153690,153703,153676,153712,1,8.0,36.0,28.0,22.0
sel231,14,hcrd_gaussian,250.0,153674,153690,153703,153677,153701,1,12.0,-8.0,-20.0,10.0
sel231,14,hcrd_raw,250.0,153674,153690,153703,153676,153698,1,8.0,-20.0,-28.0,14.0
sel231,14,derivative_threshold,250.0,153674,153690,153703,153678,153697,1,16.0,-24.0,-40.0,20.0
sel231,14,official_pu0,250.0,153674,153690,153703,153674,153704,1,0.0,4.0,4.0,2.0
sel231,14,official_pu1,250.0,153674,153690,153703,153671,153704,1,-12.0,4.0,16.0,8.0
sel231,15,hcrd_quadratic,250.0,153913,153925,153940,153911,153936,1,-8.0,-16.0,-8.0,12.0
sel231,15,hcrd_gaussian,250.0,153913,153925,153940,153912,153936,1,-4.0,-16.0,-12.0,10.0
sel231,15,hcrd_raw,250.0,153913,153925,153940,153923,153940,1,40.0,0.0,-40.0,20.0
sel231,15,derivative_threshold,250.0,153913,153925,153940,153913,153932,1,0.0,-32.0,-32.0,16.0
sel231,15,official_pu0,250.0,153913,153925,153940,153910,153940,1,-12.0,0.0,12.0,6.0
sel231,15,official_pu1,250.0,153913,153925,153940,153906,153940,1,-28.0,0.0,28.0,14.0
sel231,16,hcrd_quadratic,250.0,154138,154150,154164,154136,154177,1,-8.0,52.0,60.0,30.0
sel231,16,hcrd_gaussian,250.0,154138,154150,154164,154137,154163,1,-4.0,-4.0,0.0,4.0
sel231,16,hcrd_raw,250.0,154138,154150,154164,154147,154168,1,36.0,16.0,-20.0,26.0
sel231,16,derivative_threshold,250.0,154138,154150,154164,154138,154158,1,0.0,-24.0,-24.0,12.0
sel231,16,official_pu0,250.0,154138,154150,154164,154134,154167,1,-16.0,12.0,28.0,14.0
sel231,16,official_pu1,250.0,154138,154150,154164,154130,154166,1,-32.0,8.0,40.0,20.0
sel231,17,hcrd_quadratic,250.0,154369,154382,154396,154368,154403,1,-4.0,28.0,32.0,16.0
sel231,17,hcrd_gaussian,250.0,154369,154382,154396,154369,154393,1,0.0,-12.0,-12.0,6.0
sel231,17,hcrd_raw,250.0,154369,154382,154396,154373,154399,1,16.0,12.0,-4.0,14.0
sel231,17,derivative_threshold,250.0,154369,154382,154396,154370,154389,1,4.0,-28.0,-32.0,16.0
sel231,17,official_pu0,250.0,154369,154382,154396,154366,154396,1,-12.0,0.0,12.0,6.0
sel231,17,official_pu1,250.0,154369,154382,154396,154363,154396,1,-24.0,0.0,24.0,12.0
sel231,18,hcrd_quadratic,250.0,154603,154616,154632,154602,154637,1,-4.0,20.0,24.0,12.0
sel231,18,hcrd_gaussian,250.0,154603,154616,154632,,,0,nan,nan,nan,160.0
sel231,18,hcrd_raw,250.0,154603,154616,154632,,,0,nan,nan,nan,160.0
sel231,18,derivative_threshold,250.0,154603,154616,154632,154604,154624,1,4.0,-32.0,-36.0,18.0
sel231,18,official_pu0,250.0,154603,154616,154632,154600,154632,1,-12.0,0.0,12.0,6.0
sel231,18,official_pu1,250.0,154603,154616,154632,154597,154631,1,-24.0,-4.0,20.0,14.0
sel231,19,hcrd_quadratic,250.0,154829,154841,154857,154827,154863,1,-8.0,24.0,32.0,16.0
sel231,19,hcrd_gaussian,250.0,154829,154841,154857,154828,154852,1,-4.0,-20.0,-16.0,12.0
sel231,19,hcrd_raw,250.0,154829,154841,154857,154837,154848,1,32.0,-36.0,-68.0,34.0
sel231,19,derivative_threshold,250.0,154829,154841,154857,154829,154848,1,0.0,-36.0,-36.0,18.0
sel231,19,official_pu0,250.0,154829,154841,154857,154825,154857,1,-16.0,0.0,16.0,8.0
sel231,19,official_pu1,250.0,154829,154841,154857,154822,154856,1,-28.0,-4.0,24.0,16.0
sel231,20,hcrd_quadratic,250.0,155257,155266,155275,155254,155276,1,-12.0,4.0,16.0,8.0
sel231,20,hcrd_gaussian,250.0,155257,155266,155275,155255,155277,1,-8.0,8.0,16.0,8.0
sel231,20,hcrd_raw,250.0,155257,155266,155275,155254,155267,1,-12.0,-32.0,-20.0,22.0
sel231,20,derivative_threshold,250.0,155257,155266,155275,,,0,nan,nan,nan,160.0
sel231,20,official_pu0,250.0,155257,155266,155275,155256,155269,1,-4.0,-24.0,-20.0,14.0
sel231,20,official_pu1,250.0,155257,155266,155275,155239,155274,1,-72.0,-4.0,68.0,38.0
sel231,21,hcrd_quadratic,250.0,155681,155694,155698,155682,155704,1,4.0,24.0,20.0,14.0
sel231,21,hcrd_gaussian,250.0,155681,155694,155698,155683,155705,1,8.0,28.0,20.0,18.0
sel231,21,hcrd_raw,250.0,155681,155694,155698,155677,155706,1,-16.0,32.0,48.0,24.0
sel231,21,derivative_threshold,250.0,155681,155694,155698,155685,155700,1,16.0,8.0,-8.0,12.0
sel231,21,official_pu0,250.0,155681,155694,155698,155684,155697,1,12.0,-4.0,-16.0,8.0
sel231,21,official_pu1,250.0,155681,155694,155698,155671,155704,1,-40.0,24.0,64.0,32.0
sel231,22,hcrd_quadratic,250.0,156127,156136,156142,156124,156150,1,-12.0,32.0,44.0,22.0
sel231,22,hcrd_gaussian,250.0,156127,156136,156142,156125,156142,1,-8.0,0.0,8.0,4.0
sel231,22,hcrd_raw,250.0,156127,156136,156142,156120,156141,1,-28.0,-4.0,24.0,16.0
sel231,22,derivative_threshold,250.0,156127,156136,156142,156127,156148,1,0.0,24.0,24.0,12.0
sel231,22,official_pu0,250.0,156127,156136,156142,156126,156139,1,-4.0,-12.0,-8.0,8.0
sel231,22,official_pu1,250.0,156127,156136,156142,156114,156143,1,-52.0,4.0,56.0,28.0
sel231,23,hcrd_quadratic,250.0,156551,156562,156569,156551,156573,1,0.0,16.0,16.0,8.0
sel231,23,hcrd_gaussian,250.0,156551,156562,156569,156551,156569,1,0.0,0.0,0.0,0.0
sel231,23,hcrd_raw,250.0,156551,156562,156569,156542,156573,1,-36.0,16.0,52.0,26.0
sel231,23,derivative_threshold,250.0,156551,156562,156569,156553,156569,1,8.0,0.0,-8.0,4.0
sel231,23,official_pu0,250.0,156551,156562,156569,156549,156566,1,-8.0,-12.0,-4.0,10.0
sel231,23,official_pu1,250.0,156551,156562,156569,156539,156571,1,-48.0,8.0,56.0,28.0
sel231,24,hcrd_quadratic,250.0,156990,157002,157007,156991,157011,1,4.0,16.0,12.0,10.0
sel231,24,hcrd_gaussian,250.0,156990,157002,157007,156992,157009,1,8.0,8.0,0.0,8.0
sel231,24,hcrd_raw,250.0,156990,157002,157007,156987,157005,1,-12.0,-8.0,4.0,10.0
sel231,24,derivative_threshold,250.0,156990,157002,157007,156993,157008,1,12.0,4.0,-8.0,8.0
