trial,suite,seed,noise_sigma,method,parameter,baseline_mse,baseline_nmse,detail_mse,detail_nmse,knot_f1,knots
17,exact,20260932,0.0,hcrd_guided_adaptive,sigma=1.44355;adaptive,0.013458160574215342,0.011829991113903959,0.013458160574215346,0.011829991113903962,0.8750000000000001,11
17,exact,20260932,0.0,affine_ls,degree=1,0.02793939155003912,0.02455928148146031,0.027939391550039123,0.024559281481460315,,
17,exact,20260932,0.0,moving_average_oracle,window=129,0.061100544606796564,0.05370859529926798,0.061100544606796564,0.05370859529926798,,
17,exact,20260932,0.0,gaussian_oracle,sigma=32,0.05812152018759417,0.051089973518607446,0.05812152018759417,0.051089973518607446,,
17,exact,20260932,0.0,fourier_oracle,bins=3,0.1657128472425996,0.14566489228071752,0.1657128472425996,0.14566489228071752,,
17,exact,20260932,0.0,rdp_oracle_budget,epsilon=1.2587262;knots=2,3.5395145188053667e-32,3.1113037382854115e-32,4.767313593079315e-32,4.190563571620188e-32,,
18,exact,20260933,0.0,hcrd_centered,none,0.0,0.0,3.5443106089392493e-32,1.4249231759055298e-32,1.0,9
18,exact,20260933,0.0,hcrd_legacy,none,0.008794945120515478,0.003535841667327911,0.008794945120515475,0.003535841667327909,1.0,9
18,exact,20260933,0.0,hcrd_robust,z=3.5,1.8570460998393468e-31,7.465903297843318e-32,2.263274934179204e-31,9.099069644246543e-32,0.0,2
18,exact,20260933,0.0,hcrd_guided_fixed,sigma=2,0.029877802494445042,0.012011806502535714,0.029877802494445042,0.012011806502535714,0.8750000000000001,11
18,exact,20260933,0.0,hcrd_guided_oracle,sigma=1,0.017612801019563164,0.007080894180687838,0.01761280101956316,0.007080894180687837,0.8750000000000001,11
18,exact,20260933,0.0,hcrd_guided_adaptive,sigma=1.35531;adaptive,0.017765137285855635,0.00714213810096491,0.01776513728585563,0.007142138100964909,0.8750000000000001,11
18,exact,20260933,0.0,affine_ls,degree=1,0.03691980989568082,0.014842912649274424,0.03691980989568082,0.014842912649274424,,
18,exact,20260933,0.0,moving_average_oracle,window=129,0.11728792374641284,0.047153395748834266,0.11728792374641285,0.04715339574883427,,
18,exact,20260933,0.0,gaussian_oracle,sigma=32,0.10687524014915446,0.04296717286428145,0.10687524014915446,0.04296717286428145,,
18,exact,20260933,0.0,fourier_oracle,bins=3,0.5002334485582749,0.20110941530239065,0.5002334485582749,0.20110941530239065,,
18,exact,20260933,0.0,rdp_oracle_budget,epsilon=1.3975284;knots=2,1.8570460998393468e-31,7.465903297843318e-32,2.263274934179204e-31,9.099069644246543e-32,,
19,exact,20260934,0.0,hcrd_centered,none,0.0,0.0,1.0341569351184378e-33,1.1537081288555424e-33,1.0,9
19,exact,20260934,0.0,hcrd_legacy,none,0.008218670518458265,0.009168769906711272,0.008218670518458265,0.009168769906711272,1.0,9
19,exact,20260934,0.0,hcrd_robust,z=3.5,5.6953570339856e-35,6.35375491253777e-35,1.5782134096807464e-33,1.760658927079545e-33,0.0,2
19,exact,20260934,0.0,hcrd_guided_fixed,sigma=2,0.02749620521646622,0.030674837051964634,0.02749620521646622,0.030674837051964634,0.8750000000000001,11
19,exact,20260934,0.0,hcrd_guided_oracle,sigma=1,0.00782560494841565,0.00873026494877714,0.00782560494841565,0.00873026494877714,0.8750000000000001,11
19,exact,20260934,0.0,hcrd_guided_adaptive,sigma=1.71824;adaptive,0.02730932141723838,0.030466349006293043,0.02730932141723838,0.030466349006293043,0.8750000000000001,11
19,exact,20260934,0.0,affine_ls,degree=1,0.03450069886495555,0.03848906812885013,0.03450069886495555,0.03848906812885013,,
19,exact,20260934,0.0,moving_average_oracle,window=129,0.03399696551232945,0.037927101908864544,0.03399696551232945,0.037927101908864544,,
19,exact,20260934,0.0,gaussian_oracle,sigma=64,0.013029541792097908,0.014535790236793007,0.013029541792097907,0.014535790236793005,,
19,exact,20260934,0.0,fourier_oracle,bins=2,6.926254671080945e-06,7.726947473049237e-06,6.926254671080923e-06,7.726947473049211e-06,,
19,exact,20260934,0.0,rdp_oracle_budget,epsilon=1.6175926;knots=2,5.6953570339856e-35,6.35375491253777e-35,1.5782134096807464e-33,1.760658927079545e-33,,
20,exact,20260935,0.0,hcrd_centered,none,0.0,0.0,7.233103433161713e-33,4.5602240078195955e-33,1.0,9
20,exact,20260935,0.0,hcrd_legacy,none,0.009779399376949872,0.006165576399248174,0.009779399376949873,0.006165576399248175,1.0,9
20,exact,20260935,0.0,hcrd_robust,z=3.5,1.2783828374047415e-32,8.059765991441616e-33,1.9690947555921795e-32,1.241446809256814e-32,0.0,2
20,exact,20260935,0.0,hcrd_guided_fixed,sigma=2,0.03303004212645549,0.02082431040510013,0.033030042126455494,0.020824310405100133,0.8750000000000001,11
20,exact,20260935,0.0,hcrd_guided_oracle,sigma=1,0.019547380548854517,0.012323954011246228,0.019547380548854517,0.012323954011246228,0.8750000000000001,11
20,exact,20260935,0.0,hcrd_guided_adaptive,sigma=1.4563;adaptive,0.019781047913286956,0.012471273282286012,0.019781047913286956,0.012471273282286012,0.8750000000000001,11
20,exact,20260935,0.0,affine_ls,degree=1,0.04105239554579131,0.025882129500337026,0.04105239554579131,0.025882129500337026,,
20,exact,20260935,0.0,moving_average_oracle,window=129,0.0860580235773784,0.05425663669951446,0.0860580235773784,0.05425663669951446,,
20,exact,20260935,0.0,gaussian_oracle,sigma=32,0.08216581269938432,0.05180273103463077,0.08216581269938432,0.05180273103463077,,
20,exact,20260935,0.0,fourier_oracle,bins=3,0.2176352154781242,0.13721155016533607,0.2176352154781242,0.13721155016533607,,
20,exact,20260935,0.0,rdp_oracle_budget,epsilon=1.4892967;knots=2,1.2783828374047415e-32,8.059765991441616e-33,1.9690947555921795e-32,1.241446809256814e-32,,
21,exact,20260936,0.0,hcrd_centered,none,0.0,0.0,1.0827173477239993e-32,5.3546385216227045e-33,1.0,9
21,exact,20260936,0.0,hcrd_legacy,none,0.009814836166253038,0.004853981505857542,0.009814836166253038,0.004853981505857542,1.0,9
21,exact,20260936,0.0,hcrd_robust,z=3.5,2.7861536732440874e-32,1.3779077076094307e-32,3.575485194809486e-32,1.7682759769079629e-32,0.0,2
21,exact,20260936,0.0,hcrd_guided_fixed,sigma=2,0.033232279304382176,0.016435207517329912,0.033232279304382176,0.016435207517329912,0.8750000000000001,11
21,exact,20260936,0.0,hcrd_guided_oracle,sigma=1,0.01963407380655595,0.0097101397850483,0.019634073806555952,0.009710139785048302,0.8750000000000001,11
21,exact,20260936,0.0,hcrd_guided_adaptive,sigma=1.40436;adaptive,0.01983086928782655,0.009807466078665741,0.01983086928782655,0.009807466078665741,0.8750000000000001,11
21,exact,20260936,0.0,affine_ls,degree=1,0.0412011536683785,0.02037625840499923,0.04120115366837851,0.020376258404999233,,
21,exact,20260936,0.0,moving_average_oracle,window=129,0.10397565168065188,0.05142173356420326,0.10397565168065188,0.05142173356420326,,
21,exact,20260936,0.0,gaussian_oracle,sigma=32,0.09746919598958748,0.04820392991897286,0.09746919598958748,0.04820392991897286,,
21,exact,20260936,0.0,fourier_oracle,bins=3,0.3456447024497903,0.17094049914532833,0.34564470244979034,0.17094049914532836,,
21,exact,20260936,0.0,rdp_oracle_budget,epsilon=1.6553095;knots=2,2.7861536732440874e-32,1.3779077076094307e-32,3.575485194809486e-32,1.7682759769079629e-32,,
22,exact,20260937,0.0,hcrd_centered,none,0.0,0.0,2.3291012712667427e-33,4.723158586329018e-33,1.0,9
22,exact,20260937,0.0,hcrd_legacy,none,0.004087509004344195,0.008289014088281962,0.004087509004344195,0.008289014088281962,1.0,9
22,exact,20260937,0.0,hcrd_robust,z=3.5,3.333657337590124e-33,6.760286670297503e-33,5.941156653347084e-33,1.2048005557405552e-32,0.0,2
22,exact,20260937,0.0,hcrd_guided_fixed,sigma=2,0.01375648368919783,0.027896620407146133,0.013756483689197834,0.02789662040714614,0.8750000000000001,11
22,exact,20260937,0.0,hcrd_guided_oracle,sigma=1,0.0039029562759680986,0.00791476166121342,0.0039029562759680986,0.00791476166121342,0.8750000000000001,11
22,exact,20260937,0.0,hcrd_guided_adaptive,sigma=1.55222;adaptive,0.0015686287447542115,0.003181004800413358,0.0015686287447542113,0.0031810048004133574,1.0,9
22,exact,20260937,0.0,affine_ls,degree=1,0.017158726213680548,0.03479599021580393,0.017158726213680548,0.03479599021580393,,
22,exact,20260937,0.0,moving_average_oracle,window=129,0.02712526922951566,0.05500703204639678,0.02712526922951566,0.05500703204639678,,
22,exact,20260937,0.0,gaussian_oracle,sigma=32,0.026257320944748103,0.05324692936461865,0.026257320944748103,0.05324692936461865,,
22,exact,20260937,0.0,fourier_oracle,bins=3,0.035761295783224414,0.07251993432854209,0.035761295783224414,0.07251993432854209,,
22,exact,20260937,0.0,rdp_oracle_budget,epsilon=1.0284067;knots=2,3.333657337590124e-33,6.760286670297503e-33,5.941156653347084e-33,1.2048005557405552e-32,,
23,exact,20260938,0.0,hcrd_centered,none,0.0,0.0,1.0035818605149363e-32,6.836429491906066e-33,1.0,9
23,exact,20260938,0.0,hcrd_legacy,none,0.007914880855254738,0.005391640386567238,0.007914880855254736,0.005391640386567237,1.0,9
23,exact,20260938,0.0,hcrd_robust,z=3.5,2.4220255176107183e-32,1.64989098848868e-32,3.742149326961907e-32,2.549163254986718e-32,0.0,2
23,exact,20260938,0.0,hcrd_guided_fixed,sigma=2,0.026305086525814418,0.017919103202995976,0.026305086525814418,0.017919103202995976,0.8750000000000001,11
23,exact,20260938,0.0,hcrd_guided_oracle,sigma=1,0.007512907512360477,0.005117814949456173,0.007512907512360476,0.005117814949456172,0.8750000000000001,11
23,exact,20260938,0.0,hcrd_guided_adaptive,sigma=1.45519;adaptive,0.01583043722141864,0.010783740933175546,0.01583043722141864,0.010783740933175546,0.8750000000000001,11
23,exact,20260938,0.0,affine_ls,degree=1,0.033225437170873395,0.022633266651500058,0.03322543717087339,0.022633266651500054,,
23,exact,20260938,0.0,moving_average_oracle,window=129,0.02419522218837148,0.016481857339164314,0.02419522218837148,0.016481857339164314,,
23,exact,20260938,0.0,gaussian_oracle,sigma=64,0.00635908560664367,0.004331828034487192,0.006359085606643671,0.004331828034487193,,
23,exact,20260938,0.0,fourier_oracle,bins=3,0.09142271194591943,0.06227742337395651,0.09142271194591943,0.06227742337395651,,
23,exact,20260938,0.0,rdp_oracle_budget,epsilon=1.3426553;knots=2,2.4220255176107183e-32,1.64989098848868e-32,3.742149326961907e-32,2.549163254986718e-32,,
24,exact,20260939,0.0,hcrd_centered,none,0.0,0.0,4.5173173948506836e-33,3.4850130880281176e-33,1.0,9
24,exact,20260939,0.0,hcrd_legacy,none,0.01080080660586345,0.008332589697062645,0.01080080660586345,0.008332589697062645,1.0,9
24,exact,20260939,0.0,hcrd_robust,z=3.5,1.8382514216271943e-33,1.4181713843618072e-33,6.948335581462432e-33,5.3604912661242054e-33,0.0,2
24,exact,20260939,0.0,hcrd_guided_fixed,sigma=2,0.03607114964016518,0.027828115141852145,0.036071149640165175,0.027828115141852138,0.8750000000000001,11
24,exact,20260939,0.0,hcrd_guided_oracle,sigma=1,0.010275686814378581,0.007927471086580803,0.01027568681437858,0.007927471086580802,0.8750000000000001,11
24,exact,20260939,0.0,hcrd_guided_adaptive,sigma=1.65736;adaptive,0.004173033596380559,0.003219405551787225,0.004173033596380559,0.003219405551787225,1.0,9
24,exact,20260939,0.0,affine_ls,degree=1,0.045340104019332354,0.034978913835022316,0.045340104019332354,0.034978913835022316,,
24,exact,20260939,0.0,moving_average_oracle,window=129,0.03961514672428198,0.03056223257096159,0.03961514672428198,0.03056223257096159,,
24,exact,20260939,0.0,gaussian_oracle,sigma=64,0.006541018269877187,0.005046254731964992,0.006541018269877187,0.005046254731964992,,
24,exact,20260939,0.0,fourier_oracle,bins=3,0.00899266097078124,0.006937644278681056,0.008992660970781241,0.006937644278681058,,
24,exact,20260939,0.0,rdp_oracle_budget,epsilon=1.7420683;knots=2,1.8382514216271943e-33,1.4181713843618072e-33,6.948335581462432e-33,5.3604912661242054e-33,,
25,exact,20260940,0.0,hcrd_centered,none,0.0,0.0,7.613793087538645e-34,1.1899024728223555e-33,1.0,9
25,exact,20260940,0.0,hcrd_legacy,none,0.006107088843199249,0.009544309955260157,0.006107088843199249,0.009544309955260157,1.0,9
25,exact,20260940,0.0,hcrd_robust,z=3.5,2.687496600411955e-34,4.200086361377138e-34,2.3560792782698323e-33,3.682139148182564e-33,0.0,2
25,exact,20260940,0.0,hcrd_guided_fixed,sigma=2,0.02046950875576475,0.03199025611269569,0.020469508755764747,0.03199025611269568,0.8750000000000001,11
25,exact,20260940,0.0,hcrd_guided_oracle,sigma=1,0.005820082379738981,0.009095769133805057,0.0058200823797389814,0.009095769133805059,0.8750000000000001,11
25,exact,20260940,0.0,hcrd_guided_adaptive,sigma=1.69323;adaptive,0.02031313957621932,0.03174587847953038,0.02031313957621932,0.03174587847953038,0.8750000000000001,11
25,exact,20260940,0.0,affine_ls,degree=1,0.025636607848865543,0.04006552676624374,0.025636607848865543,0.04006552676624374,,
25,exact,20260940,0.0,moving_average_oracle,window=129,0.02908933535818041,0.04546153497671073,0.02908933535818041,0.04546153497671073,,
25,exact,20260940,0.0,gaussian_oracle,sigma=64,0.019499614306924148,0.03047448100588202,0.019499614306924148,0.03047448100588202,,
25,exact,20260940,0.0,fourier_oracle,bins=3,0.005142119447185716,0.00803623184319054,0.005142119447185716,0.00803623184319054,,
25,exact,20260940,0.0,rdp_oracle_budget,epsilon=1.2494943;knots=2,2.687496600411955e-34,4.200086361377138e-34,2.3560792782698323e-33,3.682139148182564e-33,,
26,exact,20260941,0.0,hcrd_centered,none,0.0,0.0,1.375878357157574e-33,2.1701882691744658e-33,1.0,9
26,exact,20260941,0.0,hcrd_legacy,none,0.005545171511270858,0.008746460834794747,0.005545171511270856,0.008746460834794745,1.0,9
26,exact,20260941,0.0,hcrd_robust,z=3.5,4.312734175077254e-34,6.802523686873121e-34,2.1432527785787916e-33,3.3805764977336446e-33,0.0,2
26,exact,20260941,0.0,hcrd_guided_fixed,sigma=2,0.018533548223750213,0.029233172200233675,0.01853354822375021,0.029233172200233668,0.8750000000000001,11
26,exact,20260941,0.0,hcrd_guided_oracle,sigma=1,0.00527751815938597,0.008324288219429385,0.00527751815938597,0.008324288219429385,0.8750000000000001,11
26,exact,20260941,0.0,hcrd_guided_adaptive,sigma=1.68828;adaptive,0.018405971899283974,0.02903194464160487,0.018405971899283974,0.02903194464160487,0.8750000000000001,11
26,exact,20260941,0.0,affine_ls,degree=1,0.023277766402147276,0.036716280415142834,0.023277766402147276,0.036716280415142834,,
26,exact,20260941,0.0,moving_average_oracle,window=129,0.021401182069067676,0.03375632302895399,0.021401182069067676,0.03375632302895399,,
26,exact,20260941,0.0,gaussian_oracle,sigma=64,0.00538682991323304,0.008496706867231859,0.00538682991323304,0.008496706867231859,,
26,exact,20260941,0.0,fourier_oracle,bins=3,0.0014805150288897308,0.002335232857845599,0.0014805150288897313,0.0023352328578455997,,
26,exact,20260941,0.0,rdp_oracle_budget,epsilon=1.1590199;knots=2,4.312734175077254e-34,6.802523686873121e-34,2.1432527785787916e-33,3.3805764977336446e-33,,
27,exact,20260942,0.0,hcrd_centered,none,0.0,0.0,8.153353227600438e-34,9.297120958332297e-34,1.0,9
27,exact,20260942,0.0,hcrd_legacy,none,0.008372005736128004,0.009546446452135517,0.008372005736128004,0.009546446452135517,1.0,9
27,exact,20260942,0.0,hcrd_robust,z=3.5,7.049409434088591e-34,8.03831385247354e-34,2.3171110459320363e-33,2.642159742937818e-33,0.0,2
27,exact,20260942,0.0,hcrd_guided_fixed,sigma=2,0.028068466192916537,0.032005963439315645,0.028068466192916537,0.032005963439315645,0.8750000000000001,11
27,exact,20260942,0.0,hcrd_guided_oracle,sigma=1,0.007979564728973773,0.009098953082147372,0.007979564728973772,0.00909895308214737,0.8750000000000001,11
27,exact,20260942,0.0,hcrd_guided_adaptive,sigma=1.68813;adaptive,0.027849999099985645,0.031756849371557844,0.02784999909998565,0.03175684937155785,0.8750000000000001,11
27,exact,20260942,0.0,affine_ls,degree=1,0.03514437622838494,0.040074495447389585,0.03514437622838494,0.040074495447389585,,
27,exact,20260942,0.0,moving_average_oracle,window=129,0.040732003044915595,0.04644596506647237,0.040732003044915595,0.04644596506647237,,
27,exact,20260942,0.0,gaussian_oracle,sigma=64,0.02908606591267509,0.033166313962304655,0.029086065912675086,0.033166313962304655,,
27,exact,20260942,0.0,fourier_oracle,bins=3,0.00925663058848541,0.010555168143141431,0.009256630588485408,0.01055516814314143,,
27,exact,20260942,0.0,rdp_oracle_budget,epsilon=1.4894005;knots=2,7.049409434088591e-34,8.03831385247354e-34,2.3171110459320363e-33,2.642159742937818e-33,,
28,exact,20260943,0.0,hcrd_centered,none,0.0,0.0,8.776844945005178e-33,7.210931890266137e-33,1.0,9
28,exact,20260943,0.0,hcrd_legacy,none,0.009361696964951064,0.007691438052576137,0.009361696964951064,0.007691438052576137,1.0,9
28,exact,20260943,0.0,hcrd_robust,z=3.5,6.858408891452134e-33,5.634771914251681e-33,1.622277487785793e-32,1.3328402797172243e-32,0.0,2
28,exact,20260943,0.0,hcrd_guided_fixed,sigma=2,0.031231332672513677,0.025659221981801428,0.03123133267251367,0.025659221981801424,0.8750000000000001,11
28,exact,20260943,0.0,hcrd_guided_oracle,sigma=1,0.008902028925306,0.007313781281061784,0.008902028925306,0.007313781281061784,0.8750000000000001,11
28,exact,20260943,0.0,hcrd_guided_adaptive,sigma=1.61944;adaptive,0.0033905610948553985,0.0027856371256395757,0.003390561094855398,0.0027856371256395752,1.0,9
28,exact,20260943,0.0,affine_ls,degree=1,0.03929894587297956,0.03228745908409618,0.03929894587297956,0.03228745908409618,,
28,exact,20260943,0.0,moving_average_oracle,window=129,0.03225804479845095,0.02650275416875858,0.032258044798450944,0.026502754168758573,,
28,exact,20260943,0.0,gaussian_oracle,sigma=64,0.002624181797114231,0.002155990714799593,0.0026241817971142307,0.0021559907147995928,,
28,exact,20260943,0.0,fourier_oracle,bins=3,0.0199637858844858,0.01640196462247046,0.019963785884485805,0.016401964622470462,,
28,exact,20260943,0.0,rdp_oracle_budget,epsilon=1.4042537;knots=2,6.858408891452134e-33,5.634771914251681e-33,1.622277487785793e-32,1.3328402797172243e-32,,
29,exact,20260944,0.0,hcrd_centered,none,0.0,0.0,9.076600578372841e-33,4.6606114349445666e-33,1.0,9
29,exact,20260944,0.0,hcrd_legacy,none,0.005818726503986265,0.002987773125757065,0.005818726503986265,0.002987773125757065,1.0,9
29,exact,20260944,0.0,hcrd_robust,z=3.5,7.844979619773455e-32,4.028204326842569e-32,9.273240273862028e-32,4.7615810882247394e-32,0.0,2
29,exact,20260944,0.0,hcrd_guided_fixed,sigma=2,0.019226642671987707,0.009872408719424233,0.019226642671987707,0.009872408719424233,0.8750000000000001,11
29,exact,20260944,0.0,hcrd_guided_oracle,sigma=1,0.005508236134724377,0.002828343948178169,0.005508236134724378,0.0028283439481781693,0.8750000000000001,11
