record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,detected_r_peak,predicted_onset,predicted_offset,success,failure_reason,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel103,15,neurokit_dwt_ch0,250.0,153483,153494,153504,153494,153481,153504,1,,-8.0,0.0,8.0,4.0
sel103,16,neurokit_dwt_ch0,250.0,153680,153694,153705,153692,153680,153702,1,,0.0,-12.0,-12.0,6.0
sel103,17,neurokit_dwt_ch0,250.0,153888,153901,153911,153899,153887,153909,1,,-4.0,-8.0,-4.0,6.0
sel103,18,neurokit_dwt_ch0,250.0,154104,154118,154124,154116,154103,154127,1,,-4.0,12.0,16.0,8.0
sel103,19,neurokit_dwt_ch0,250.0,154325,154338,154350,154337,154324,154348,1,,-4.0,-8.0,-4.0,6.0
sel103,20,neurokit_dwt_ch0,250.0,154542,154556,154566,154555,154542,154566,1,,0.0,0.0,0.0,0.0
sel103,21,neurokit_dwt_ch0,250.0,154764,154778,154786,154776,154763,154787,1,,-4.0,4.0,8.0,4.0
sel103,22,neurokit_dwt_ch0,250.0,154978,154988,154998,154988,154976,154999,1,,-8.0,4.0,12.0,6.0
sel103,23,neurokit_dwt_ch0,250.0,155186,155195,155212,155194,155181,155204,1,,-20.0,-32.0,-12.0,26.0
sel103,24,neurokit_dwt_ch0,250.0,155389,155404,155412,155402,155389,155413,1,,0.0,4.0,4.0,2.0
sel103,25,neurokit_dwt_ch0,250.0,155600,155616,155623,155615,155602,155626,1,,8.0,12.0,4.0,10.0
sel103,26,neurokit_dwt_ch0,250.0,155831,155844,155854,155842,155828,155854,1,,-12.0,0.0,12.0,6.0
sel103,27,neurokit_dwt_ch0,250.0,156050,156060,156070,156061,156048,156072,1,,-8.0,8.0,16.0,8.0
sel103,28,neurokit_dwt_ch0,250.0,156264,156273,156283,156275,156261,156285,1,,-12.0,8.0,20.0,10.0
sel103,29,neurokit_dwt_ch0,250.0,156479,156492,156502,156491,156478,156501,1,,-4.0,-4.0,0.0,4.0
sel103,0,neurokit_dwt_ch1,250.0,150270,150280,150293,150281,150234,150292,1,,-144.0,-4.0,140.0,74.0
sel103,1,neurokit_dwt_ch1,250.0,150476,150489,150496,150488,150445,150499,1,,-124.0,12.0,136.0,68.0
sel103,2,neurokit_dwt_ch1,250.0,150684,150695,150702,150694,150651,150705,1,,-132.0,12.0,144.0,72.0
sel103,3,neurokit_dwt_ch1,250.0,150892,150904,150915,150902,150859,150914,1,,-132.0,-4.0,128.0,68.0
sel103,4,neurokit_dwt_ch1,250.0,151112,151125,151134,151123,151080,151135,1,,-128.0,4.0,132.0,66.0
sel103,5,neurokit_dwt_ch1,250.0,151332,151343,151352,151342,151299,151354,1,,-132.0,8.0,140.0,70.0
sel103,6,neurokit_dwt_ch1,250.0,151550,151566,151576,151565,151519,151577,1,,-124.0,4.0,128.0,64.0
sel103,7,neurokit_dwt_ch1,250.0,151780,151792,151802,151791,151748,151802,1,,-128.0,0.0,128.0,64.0
sel103,8,neurokit_dwt_ch1,250.0,151985,151998,152003,151997,151956,152008,1,,-116.0,20.0,136.0,68.0
sel103,9,neurokit_dwt_ch1,250.0,152193,152203,152213,152202,152159,152214,1,,-136.0,4.0,140.0,70.0
sel103,10,neurokit_dwt_ch1,250.0,152398,152411,152419,152410,152368,152422,1,,-120.0,12.0,132.0,66.0
sel103,11,neurokit_dwt_ch1,250.0,152617,152629,152640,,,,0,missing_dwt_boundary,,,,160.0
sel103,12,neurokit_dwt_ch1,250.0,152833,152848,152860,152847,152802,152858,1,,-124.0,-8.0,116.0,66.0
sel103,13,neurokit_dwt_ch1,250.0,153054,153061,153070,153060,153017,153072,1,,-148.0,8.0,156.0,78.0
sel103,14,neurokit_dwt_ch1,250.0,153270,153284,153291,153283,153237,153295,1,,-132.0,16.0,148.0,74.0
sel103,15,neurokit_dwt_ch1,250.0,153483,153494,153504,153494,153449,153505,1,,-136.0,4.0,140.0,70.0
sel103,16,neurokit_dwt_ch1,250.0,153680,153694,153705,153692,153651,153704,1,,-116.0,-4.0,112.0,60.0
sel103,17,neurokit_dwt_ch1,250.0,153888,153901,153911,153900,153856,153911,1,,-128.0,0.0,128.0,64.0
sel103,18,neurokit_dwt_ch1,250.0,154104,154118,154124,154117,154071,154128,1,,-132.0,16.0,148.0,74.0
sel103,19,neurokit_dwt_ch1,250.0,154325,154338,154350,154338,154294,154349,1,,-124.0,-4.0,120.0,64.0
sel103,20,neurokit_dwt_ch1,250.0,154542,154556,154566,154555,154513,154567,1,,-116.0,4.0,120.0,60.0
sel103,21,neurokit_dwt_ch1,250.0,154764,154778,154786,154777,154732,154788,1,,-128.0,8.0,136.0,68.0
sel103,22,neurokit_dwt_ch1,250.0,154978,154988,154998,154988,154946,155000,1,,-128.0,8.0,136.0,68.0
sel103,23,neurokit_dwt_ch1,250.0,155186,155195,155212,155194,155153,155205,1,,-132.0,-28.0,104.0,80.0
sel103,24,neurokit_dwt_ch1,250.0,155389,155404,155412,155403,155372,155414,1,,-68.0,8.0,76.0,38.0
sel103,25,neurokit_dwt_ch1,250.0,155600,155616,155623,155616,155566,155628,1,,-136.0,20.0,156.0,78.0
sel103,26,neurokit_dwt_ch1,250.0,155831,155844,155854,155843,155794,155855,1,,-148.0,4.0,152.0,76.0
sel103,27,neurokit_dwt_ch1,250.0,156050,156060,156070,156062,156016,156073,1,,-136.0,12.0,148.0,74.0
sel103,28,neurokit_dwt_ch1,250.0,156264,156273,156283,156275,156228,156287,1,,-144.0,16.0,160.0,80.0
sel103,29,neurokit_dwt_ch1,250.0,156479,156492,156502,156491,156446,156502,1,,-132.0,0.0,132.0,66.0
sel104,0,neurokit_dwt_ch0,250.0,150367,150386,150398,,,,0,missing_dwt_boundary,,,,160.0
sel104,1,neurokit_dwt_ch0,250.0,150576,150592,150604,150590,150563,150607,1,,-52.0,12.0,64.0,32.0
sel104,2,neurokit_dwt_ch0,250.0,150779,150801,150812,,,,0,missing_dwt_boundary,,,,160.0
sel104,3,neurokit_dwt_ch0,250.0,150975,150993,151020,150983,150971,150992,1,,-16.0,-112.0,-96.0,64.0
sel104,4,neurokit_dwt_ch0,250.0,151170,151184,151224,,,,0,missing_dwt_boundary,,,,160.0
sel104,5,neurokit_dwt_ch0,250.0,151386,151397,151437,,,,0,missing_dwt_boundary,,,,160.0
sel104,6,neurokit_dwt_ch0,250.0,151600,151609,151655,,,,0,missing_dwt_boundary,,,,160.0
sel104,7,neurokit_dwt_ch0,250.0,151798,151811,151856,,,,0,missing_dwt_boundary,,,,160.0
sel104,8,neurokit_dwt_ch0,250.0,152011,152030,152057,,,,0,missing_dwt_boundary,,,,160.0
sel104,9,neurokit_dwt_ch0,250.0,152209,152224,152255,,,,0,missing_dwt_boundary,,,,160.0
sel104,10,neurokit_dwt_ch0,250.0,152387,152402,152413,152401,152375,152418,1,,-48.0,20.0,68.0,34.0
sel104,11,neurokit_dwt_ch0,250.0,152593,152613,152623,152612,152568,152627,1,,-100.0,16.0,116.0,58.0
sel104,12,neurokit_dwt_ch0,250.0,152807,152822,152850,152814,152796,152823,1,,-44.0,-108.0,-64.0,76.0
sel104,13,neurokit_dwt_ch0,250.0,153017,153031,153066,,,,0,missing_dwt_boundary,,,,160.0
sel104,14,neurokit_dwt_ch0,250.0,153226,153234,153269,,,,0,missing_dwt_boundary,,,,160.0
sel104,15,neurokit_dwt_ch0,250.0,153429,153443,153495,,,,0,missing_dwt_boundary,,,,160.0
sel104,16,neurokit_dwt_ch0,250.0,153632,153646,153680,,,,0,missing_dwt_boundary,,,,160.0
sel104,17,neurokit_dwt_ch0,250.0,153825,153853,153873,,,,0,unmatched_r_peak,,,,160.0
sel104,18,neurokit_dwt_ch0,250.0,154023,154041,154069,,,,0,missing_dwt_boundary,,,,160.0
sel104,19,neurokit_dwt_ch0,250.0,154216,154234,154244,,,,0,missing_dwt_boundary,,,,160.0
sel104,20,neurokit_dwt_ch0,250.0,154438,154461,154468,154459,154444,154475,1,,24.0,28.0,4.0,26.0
sel104,21,neurokit_dwt_ch0,250.0,154643,154678,154694,,,,0,unmatched_r_peak,,,,160.0
sel104,22,neurokit_dwt_ch0,250.0,154852,154863,154903,,,,0,missing_dwt_boundary,,,,160.0
sel104,23,neurokit_dwt_ch0,250.0,155055,155071,155108,,,,0,missing_dwt_boundary,,,,160.0
sel104,24,neurokit_dwt_ch0,250.0,155248,155262,155296,,,,0,missing_dwt_boundary,,,,160.0
sel104,25,neurokit_dwt_ch0,250.0,155444,155456,155497,,,,0,missing_dwt_boundary,,,,160.0
sel104,26,neurokit_dwt_ch0,250.0,155649,155660,155713,,,,0,missing_dwt_boundary,,,,160.0
sel104,27,neurokit_dwt_ch0,250.0,155863,155877,155888,,,,0,missing_dwt_boundary,,,,160.0
sel104,28,neurokit_dwt_ch0,250.0,156064,156091,156102,156089,156075,156105,1,,44.0,12.0,-32.0,28.0
sel104,29,neurokit_dwt_ch0,250.0,156269,156302,156323,,,,0,unmatched_r_peak,,,,160.0
sel104,30,neurokit_dwt_ch0,250.0,156483,156500,156541,,,,0,missing_dwt_boundary,,,,160.0
sel104,31,neurokit_dwt_ch0,250.0,156678,156699,156727,,,,0,unmatched_r_peak,,,,160.0
sel104,32,neurokit_dwt_ch0,250.0,156869,156881,156930,,,,0,missing_dwt_boundary,,,,160.0
sel104,33,neurokit_dwt_ch0,250.0,157065,157076,157118,,,,0,missing_dwt_boundary,,,,160.0
sel104,34,neurokit_dwt_ch0,250.0,157278,157286,157329,,,,0,missing_dwt_boundary,,,,160.0
sel104,35,neurokit_dwt_ch0,250.0,157491,157506,157514,,,,0,missing_dwt_boundary,,,,160.0
sel104,36,neurokit_dwt_ch0,250.0,157690,157701,157733,157699,157678,157707,1,,-48.0,-104.0,-56.0,76.0
sel104,37,neurokit_dwt_ch0,250.0,158495,158511,158546,,,,0,missing_dwt_boundary,,,,160.0
sel104,38,neurokit_dwt_ch0,250.0,158904,158919,158929,,,,0,missing_dwt_boundary,,,,160.0
sel104,39,neurokit_dwt_ch0,250.0,159110,159137,159148,159136,159121,159151,1,,44.0,12.0,-32.0,28.0
sel104,40,neurokit_dwt_ch0,250.0,159532,159552,159577,,,,0,unmatched_r_peak,,,,160.0
sel104,41,neurokit_dwt_ch0,250.0,159920,159940,159971,,,,0,unmatched_r_peak,,,,160.0
sel104,42,neurokit_dwt_ch0,250.0,160113,160141,160174,,,,0,unmatched_r_peak,,,,160.0
sel104,43,neurokit_dwt_ch0,250.0,160527,160544,160553,,,,0,missing_dwt_boundary,,,,160.0
sel104,44,neurokit_dwt_ch0,250.0,160741,160767,160782,160766,160751,160784,1,,40.0,8.0,-32.0,24.0
sel104,45,neurokit_dwt_ch0,250.0,161147,161172,161198,,,,0,unmatched_r_peak,,,,160.0
sel104,46,neurokit_dwt_ch0,250.0,162146,162162,162171,162161,162122,162185,1,,-96.0,56.0,152.0,76.0
sel104,47,neurokit_dwt_ch0,250.0,162372,162390,162402,,,,0,missing_dwt_boundary,,,,160.0
sel104,48,neurokit_dwt_ch0,250.0,162575,162588,162623,162583,162542,162590,1,,-132.0,-132.0,0.0,132.0
sel104,49,neurokit_dwt_ch0,250.0,163973,163996,164008,,,,0,missing_dwt_boundary,,,,160.0
sel104,50,neurokit_dwt_ch0,250.0,164183,164201,164216,,,,0,missing_dwt_boundary,,,,160.0
sel104,51,neurokit_dwt_ch0,250.0,164379,164404,164417,,,,0,unmatched_r_peak,,,,160.0
sel104,52,neurokit_dwt_ch0,250.0,165976,165993,166003,,,,0,missing_dwt_boundary,,,,160.0
sel104,53,neurokit_dwt_ch0,250.0,166196,166210,166221,,,,0,missing_dwt_boundary,,,,160.0
sel104,54,neurokit_dwt_ch0,250.0,166404,166412,166447,166410,166394,166419,1,,-40.0,-112.0,-72.0,76.0
sel104,55,neurokit_dwt_ch0,250.0,168002,168022,168035,168021,167977,168039,1,,-100.0,16.0,116.0,58.0
sel104,56,neurokit_dwt_ch0,250.0,168235,168256,168279,168255,168205,168272,1,,-120.0,-28.0,92.0,74.0
sel104,57,neurokit_dwt_ch0,250.0,168447,168455,168482,168453,168435,168461,1,,-48.0,-84.0,-36.0,66.0
sel104,58,neurokit_dwt_ch0,250.0,169859,169876,169890,,,,0,missing_dwt_boundary,,,,160.0
sel104,59,neurokit_dwt_ch0,250.0,170060,170074,170088,,,,0,missing_dwt_boundary,,,,160.0
sel104,60,neurokit_dwt_ch0,250.0,170261,170266,170284,170264,170242,170272,1,,-76.0,-48.0,28.0,62.0
sel104,61,neurokit_dwt_ch0,250.0,171668,171686,171699,,,,0,missing_dwt_boundary,,,,160.0
sel104,62,neurokit_dwt_ch0,250.0,172905,172924,172956,,,,0,missing_dwt_boundary,,,,160.0
sel104,63,neurokit_dwt_ch0,250.0,173904,173935,173962,,,,0,unmatched_r_peak,,,,160.0
sel104,64,neurokit_dwt_ch0,250.0,174128,174149,174176,,,,0,unmatched_r_peak,,,,160.0
sel104,65,neurokit_dwt_ch0,250.0,174336,174354,174389,,,,0,unmatched_r_peak,,,,160.0
sel104,66,neurokit_dwt_ch0,250.0,176152,176169,176206,,,,0,missing_dwt_boundary,,,,160.0
sel104,67,neurokit_dwt_ch0,250.0,177372,177414,177433,,,,0,unmatched_r_peak,,,,160.0
sel104,68,neurokit_dwt_ch0,250.0,177578,177602,177634,,,,0,unmatched_r_peak,,,,160.0
sel104,69,neurokit_dwt_ch0,250.0,184054,184074,184115,,,,0,unmatched_r_peak,,,,160.0
sel104,70,neurokit_dwt_ch0,250.0,188116,188138,188167,,,,0,unmatched_r_peak,,,,160.0
sel104,71,neurokit_dwt_ch0,250.0,188320,188338,188378,,,,0,missing_dwt_boundary,,,,160.0
sel104,72,neurokit_dwt_ch0,250.0,188919,188964,188978,,,,0,unmatched_r_peak,,,,160.0
sel104,73,neurokit_dwt_ch0,250.0,190350,190362,190375,,,,0,missing_dwt_boundary,,,,160.0
sel104,74,neurokit_dwt_ch0,250.0,213703,213721,213729,213720,213674,213736,1,,-116.0,28.0,144.0,72.0
sel104,75,neurokit_dwt_ch0,250.0,215931,215954,215964,,,,0,missing_dwt_boundary,,,,160.0
sel104,76,neurokit_dwt_ch0,250.0,223243,223261,223274,,,,0,missing_dwt_boundary,,,,160.0
sel104,0,neurokit_dwt_ch1,250.0,150367,150386,150398,,,,0,missing_dwt_boundary,,,,160.0
sel104,1,neurokit_dwt_ch1,250.0,150576,150592,150604,150589,150544,150602,1,,-128.0,-8.0,120.0,68.0
sel104,2,neurokit_dwt_ch1,250.0,150779,150801,150812,150791,150757,150796,1,,-88.0,-64.0,24.0,76.0
sel104,3,neurokit_dwt_ch1,250.0,150975,150993,151020,,,,0,missing_dwt_boundary,,,,160.0
sel104,4,neurokit_dwt_ch1,250.0,151170,151184,151224,,,,0,missing_dwt_boundary,,,,160.0
sel104,5,neurokit_dwt_ch1,250.0,151386,151397,151437,,,,0,missing_dwt_boundary,,,,160.0
sel104,6,neurokit_dwt_ch1,250.0,151600,151609,151655,,,,0,missing_dwt_boundary,,,,160.0
sel104,7,neurokit_dwt_ch1,250.0,151798,151811,151856,,,,0,missing_dwt_boundary,,,,160.0
sel104,8,neurokit_dwt_ch1,250.0,152011,152030,152057,,,,0,missing_dwt_boundary,,,,160.0
sel104,9,neurokit_dwt_ch1,250.0,152209,152224,152255,,,,0,missing_dwt_boundary,,,,160.0
sel104,10,neurokit_dwt_ch1,250.0,152387,152402,152413,,,,0,missing_dwt_boundary,,,,160.0
sel104,11,neurokit_dwt_ch1,250.0,152593,152613,152623,152606,152568,152610,1,,-100.0,-52.0,48.0,76.0
sel104,12,neurokit_dwt_ch1,250.0,152807,152822,152850,,,,0,missing_dwt_boundary,,,,160.0
sel104,13,neurokit_dwt_ch1,250.0,153017,153031,153066,,,,0,missing_dwt_boundary,,,,160.0
sel104,14,neurokit_dwt_ch1,250.0,153226,153234,153269,,,,0,missing_dwt_boundary,,,,160.0
sel104,15,neurokit_dwt_ch1,250.0,153429,153443,153495,,,,0,missing_dwt_boundary,,,,160.0
sel104,16,neurokit_dwt_ch1,250.0,153632,153646,153680,,,,0,missing_dwt_boundary,,,,160.0
sel104,17,neurokit_dwt_ch1,250.0,153825,153853,153873,,,,0,unmatched_r_peak,,,,160.0
sel104,18,neurokit_dwt_ch1,250.0,154023,154041,154069,,,,0,missing_dwt_boundary,,,,160.0
sel104,19,neurokit_dwt_ch1,250.0,154216,154234,154244,154232,154204,154245,1,,-48.0,4.0,52.0,26.0
sel104,20,neurokit_dwt_ch1,250.0,154438,154461,154468,,,,0,unmatched_r_peak,,,,160.0
sel104,21,neurokit_dwt_ch1,250.0,154643,154678,154694,,,,0,unmatched_r_peak,,,,160.0
sel104,22,neurokit_dwt_ch1,250.0,154852,154863,154903,,,,0,missing_dwt_boundary,,,,160.0
sel104,23,neurokit_dwt_ch1,250.0,155055,155071,155108,,,,0,missing_dwt_boundary,,,,160.0
sel104,24,neurokit_dwt_ch1,250.0,155248,155262,155296,,,,0,missing_dwt_boundary,,,,160.0
sel104,25,neurokit_dwt_ch1,250.0,155444,155456,155497,,,,0,missing_dwt_boundary,,,,160.0
sel104,26,neurokit_dwt_ch1,250.0,155649,155660,155713,,,,0,missing_dwt_boundary,,,,160.0
sel104,27,neurokit_dwt_ch1,250.0,155863,155877,155888,,,,0,missing_dwt_boundary,,,,160.0
sel104,28,neurokit_dwt_ch1,250.0,156064,156091,156102,,,,0,unmatched_r_peak,,,,160.0
sel104,29,neurokit_dwt_ch1,250.0,156269,156302,156323,,,,0,unmatched_r_peak,,,,160.0
sel104,30,neurokit_dwt_ch1,250.0,156483,156500,156541,,,,0,missing_dwt_boundary,,,,160.0
sel104,31,neurokit_dwt_ch1,250.0,156678,156699,156727,,,,0,unmatched_r_peak,,,,160.0
sel104,32,neurokit_dwt_ch1,250.0,156869,156881,156930,,,,0,missing_dwt_boundary,,,,160.0
sel104,33,neurokit_dwt_ch1,250.0,157065,157076,157118,,,,0,missing_dwt_boundary,,,,160.0
sel104,34,neurokit_dwt_ch1,250.0,157278,157286,157329,,,,0,missing_dwt_boundary,,,,160.0
sel104,35,neurokit_dwt_ch1,250.0,157491,157506,157514,157496,157438,157503,1,,-212.0,-44.0,168.0,128.0
sel104,36,neurokit_dwt_ch1,250.0,157690,157701,157733,,,,0,missing_dwt_boundary,,,,160.0
sel104,37,neurokit_dwt_ch1,250.0,158495,158511,158546,,,,0,missing_dwt_boundary,,,,160.0
sel104,38,neurokit_dwt_ch1,250.0,158904,158919,158929,158917,158892,158932,1,,-48.0,12.0,60.0,30.0
sel104,39,neurokit_dwt_ch1,250.0,159110,159137,159148,,,,0,unmatched_r_peak,,,,160.0
sel104,40,neurokit_dwt_ch1,250.0,159532,159552,159577,,,,0,unmatched_r_peak,,,,160.0
sel104,41,neurokit_dwt_ch1,250.0,159920,159940,159971,,,,0,unmatched_r_peak,,,,160.0
sel104,42,neurokit_dwt_ch1,250.0,160113,160141,160174,,,,0,unmatched_r_peak,,,,160.0
sel104,43,neurokit_dwt_ch1,250.0,160527,160544,160553,160543,160521,160556,1,,-24.0,12.0,36.0,18.0
sel104,44,neurokit_dwt_ch1,250.0,160741,160767,160782,,,,0,unmatched_r_peak,,,,160.0
sel104,45,neurokit_dwt_ch1,250.0,161147,161172,161198,,,,0,unmatched_r_peak,,,,160.0
sel104,46,neurokit_dwt_ch1,250.0,162146,162162,162171,162160,162119,162174,1,,-108.0,12.0,120.0,60.0
sel104,47,neurokit_dwt_ch1,250.0,162372,162390,162402,162387,162355,162402,1,,-68.0,0.0,68.0,34.0
sel104,48,neurokit_dwt_ch1,250.0,162575,162588,162623,,,,0,missing_dwt_boundary,,,,160.0
sel104,49,neurokit_dwt_ch1,250.0,163973,163996,164008,163992,163959,164007,1,,-56.0,-4.0,52.0,30.0
sel104,50,neurokit_dwt_ch1,250.0,164183,164201,164216,164196,164157,164213,1,,-104.0,-12.0,92.0,58.0
sel104,51,neurokit_dwt_ch1,250.0,164379,164404,164417,,,,0,unmatched_r_peak,,,,160.0
sel104,52,neurokit_dwt_ch1,250.0,165976,165993,166003,165990,165955,166003,1,,-84.0,0.0,84.0,42.0
sel104,53,neurokit_dwt_ch1,250.0,166196,166210,166221,166206,166163,166221,1,,-132.0,0.0,132.0,66.0
sel104,54,neurokit_dwt_ch1,250.0,166404,166412,166447,166411,166395,166425,1,,-36.0,-88.0,-52.0,62.0
sel104,55,neurokit_dwt_ch1,250.0,168002,168022,168035,,,,0,missing_dwt_boundary,,,,160.0
sel104,56,neurokit_dwt_ch1,250.0,168235,168256,168279,168248,168205,168253,1,,-120.0,-104.0,16.0,112.0
sel104,57,neurokit_dwt_ch1,250.0,168447,168455,168482,,,,0,missing_dwt_boundary,,,,160.0
sel104,58,neurokit_dwt_ch1,250.0,169859,169876,169890,169874,169842,169887,1,,-68.0,-12.0,56.0,40.0
sel104,59,neurokit_dwt_ch1,250.0,170060,170074,170088,170071,170027,170085,1,,-132.0,-12.0,120.0,72.0
sel104,60,neurokit_dwt_ch1,250.0,170261,170266,170284,170265,170244,170278,1,,-68.0,-24.0,44.0,46.0
sel104,61,neurokit_dwt_ch1,250.0,171668,171686,171699,,,,0,missing_dwt_boundary,,,,160.0
sel104,62,neurokit_dwt_ch1,250.0,172905,172924,172956,,,,0,missing_dwt_boundary,,,,160.0
sel104,63,neurokit_dwt_ch1,250.0,173904,173935,173962,,,,0,unmatched_r_peak,,,,160.0
sel104,64,neurokit_dwt_ch1,250.0,174128,174149,174176,,,,0,unmatched_r_peak,,,,160.0
sel104,65,neurokit_dwt_ch1,250.0,174336,174354,174389,,,,0,missing_dwt_boundary,,,,160.0
sel104,66,neurokit_dwt_ch1,250.0,176152,176169,176206,,,,0,missing_dwt_boundary,,,,160.0
sel104,67,neurokit_dwt_ch1,250.0,177372,177414,177433,,,,0,unmatched_r_peak,,,,160.0
sel104,68,neurokit_dwt_ch1,250.0,177578,177602,177634,,,,0,unmatched_r_peak,,,,160.0
sel104,69,neurokit_dwt_ch1,250.0,184054,184074,184115,,,,0,missing_dwt_boundary,,,,160.0
sel104,70,neurokit_dwt_ch1,250.0,188116,188138,188167,,,,0,missing_dwt_boundary,,,,160.0
sel104,71,neurokit_dwt_ch1,250.0,188320,188338,188378,,,,0,missing_dwt_boundary,,,,160.0
sel104,72,neurokit_dwt_ch1,250.0,188919,188964,188978,,,,0,unmatched_r_peak,,,,160.0
sel104,73,neurokit_dwt_ch1,250.0,190350,190362,190375,190359,190313,190375,1,,-148.0,0.0,148.0,74.0
sel104,74,neurokit_dwt_ch1,250.0,213703,213721,213729,213715,213674,213733,1,,-116.0,16.0,132.0,66.0
sel104,75,neurokit_dwt_ch1,250.0,215931,215954,215964,215944,215905,215951,1,,-104.0,-52.0,52.0,78.0
sel104,76,neurokit_dwt_ch1,250.0,223243,223261,223274,223256,223215,223273,1,,-112.0,-4.0,108.0,58.0
sel114,0,neurokit_dwt_ch0,250.0,150227,150246,150257,150248,150236,150260,1,,36.0,12.0,-24.0,24.0
sel114,1,neurokit_dwt_ch0,250.0,150465,150485,150496,150488,150475,150499,1,,40.0,12.0,-28.0,26.0
sel114,2,neurokit_dwt_ch0,250.0,150720,150736,150750,150738,150727,150750,1,,28.0,0.0,-28.0,14.0
sel114,3,neurokit_dwt_ch0,250.0,150963,150976,150986,150977,150967,150989,1,,16.0,12.0,-4.0,14.0
sel114,4,neurokit_dwt_ch0,250.0,151188,151205,151217,151208,151196,151220,1,,32.0,12.0,-20.0,22.0
sel114,5,neurokit_dwt_ch0,250.0,151421,151439,151454,151441,151429,151453,1,,32.0,-4.0,-36.0,18.0
sel114,6,neurokit_dwt_ch0,250.0,151649,151663,151672,151665,151654,151677,1,,20.0,20.0,0.0,20.0
sel114,7,neurokit_dwt_ch0,250.0,151881,151901,151915,151903,151891,151915,1,,40.0,0.0,-40.0,20.0
sel114,8,neurokit_dwt_ch0,250.0,152127,152142,152158,152144,152133,152156,1,,24.0,-8.0,-32.0,16.0
sel114,9,neurokit_dwt_ch0,250.0,152358,152377,152394,152380,152368,152392,1,,40.0,-8.0,-48.0,24.0
sel114,10,neurokit_dwt_ch0,250.0,152592,152606,152620,152608,152598,152621,1,,24.0,4.0,-20.0,14.0
sel114,11,neurokit_dwt_ch0,250.0,152825,152840,152856,152842,152832,152855,1,,28.0,-4.0,-32.0,16.0
sel114,12,neurokit_dwt_ch0,250.0,153052,153067,153080,153068,153059,153081,1,,28.0,4.0,-24.0,16.0
sel114,13,neurokit_dwt_ch0,250.0,153268,153285,153296,153287,153276,153300,1,,32.0,16.0,-16.0,24.0
sel114,14,neurokit_dwt_ch0,250.0,153517,153534,153550,153537,153525,153549,1,,32.0,-4.0,-36.0,18.0
sel114,15,neurokit_dwt_ch0,250.0,153756,153775,153796,153777,153766,153789,1,,40.0,-28.0,-68.0,34.0
sel114,16,neurokit_dwt_ch0,250.0,153992,154007,154025,154009,153998,154022,1,,24.0,-12.0,-36.0,18.0
sel114,17,neurokit_dwt_ch0,250.0,154228,154244,154254,154246,154235,154258,1,,28.0,16.0,-12.0,22.0
sel114,18,neurokit_dwt_ch0,250.0,154459,154472,154482,154463,154435,154476,1,,-96.0,-24.0,72.0,60.0
sel114,19,neurokit_dwt_ch0,250.0,154678,154694,154703,154696,154686,154707,1,,32.0,16.0,-16.0,24.0
sel114,20,neurokit_dwt_ch0,250.0,154914,154934,154947,154937,154925,154950,1,,44.0,12.0,-32.0,28.0
sel114,21,neurokit_dwt_ch0,250.0,155168,155183,155194,155185,155174,155198,1,,24.0,16.0,-8.0,20.0
sel114,22,neurokit_dwt_ch0,250.0,155404,155420,155432,155422,155412,155435,1,,32.0,12.0,-20.0,22.0
sel114,23,neurokit_dwt_ch0,250.0,155633,155646,155658,155648,155639,155660,1,,24.0,8.0,-16.0,16.0
sel114,24,neurokit_dwt_ch0,250.0,155860,155876,155892,155878,155869,155891,1,,36.0,-4.0,-40.0,20.0
sel114,25,neurokit_dwt_ch0,250.0,156090,156106,156125,156108,156099,156121,1,,36.0,-16.0,-52.0,26.0
sel114,26,neurokit_dwt_ch0,250.0,156305,156323,156337,156325,156316,156339,1,,44.0,8.0,-36.0,26.0
sel114,27,neurokit_dwt_ch0,250.0,156563,156575,156586,156577,156566,156590,1,,12.0,16.0,4.0,14.0
sel114,28,neurokit_dwt_ch0,250.0,156791,156810,156825,156812,156802,156825,1,,44.0,0.0,-44.0,22.0
sel114,29,neurokit_dwt_ch0,250.0,157017,157035,157049,157037,157027,157050,1,,40.0,4.0,-36.0,22.0
sel114,30,neurokit_dwt_ch0,250.0,210454,210471,210487,210472,210433,210487,1,,-84.0,0.0,84.0,42.0
sel114,31,neurokit_dwt_ch0,250.0,210728,210741,210754,210742,210704,210756,1,,-96.0,8.0,104.0,52.0
sel114,32,neurokit_dwt_ch0,250.0,210975,210992,211003,210993,210958,211008,1,,-68.0,20.0,88.0,44.0
sel114,33,neurokit_dwt_ch0,250.0,211234,211256,211270,211256,211219,211271,1,,-60.0,4.0,64.0,32.0
sel114,34,neurokit_dwt_ch0,250.0,211485,211501,211526,211502,211479,211516,1,,-24.0,-40.0,-16.0,32.0
sel114,35,neurokit_dwt_ch0,250.0,212499,212522,212535,212522,212482,212536,1,,-68.0,4.0,72.0,36.0
sel114,36,neurokit_dwt_ch0,250.0,212761,212778,212792,212779,212740,212794,1,,-84.0,8.0,92.0,46.0
sel114,37,neurokit_dwt_ch0,250.0,213007,213022,213036,213023,212985,213037,1,,-88.0,4.0,92.0,46.0
sel114,38,neurokit_dwt_ch0,250.0,213243,213259,213276,213260,213221,213274,1,,-88.0,-8.0,80.0,48.0
